Job Title,Job Description
Node js developer,"We are looking for a Java Developer with experience in building highperforming scalable enterprisegrade applications
You will be part of a talented software team that works on missioncritical applications Java developer roles and responsibilities include managing JavaJava EE application development while providing expertise in the full software development lifecycle from concept and design to testingJava developer responsibilities include designing developing and delivering highvolume lowlatency applications for missioncritical systems
Responsibilities
Contribute in all phases of the development lifecycle
Write well designed testable efficient code
Ensure designs are in compliance with specifications
Prepare and produce releases of software components
Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review
Requirements
Proven handson Software Development experience
Proven working experience in Java development
Hands on experience in designing and developing applications using Java EE platforms
Strong background in solving concurrency and horizontal scalability problems
Web programming experience JavaScript XMLJSON HTTP REST Web Services
Proficiency with various development toolsets IntelliJ Git Jira preferred
Cloud native apps
Java 8 Spring Boot J2EE JSP
Experience in building Microservices
WebLogic Tomcat Apache Nginx
Database CURD knowledge
Passionate about process improvement and change management Git experience with Maven
Work with modern JavaScript frameworks React React Native or AngularJS and Nodejs
Familiar with Cloud technology like Amazon AWS
Job Type Fulltime
Salary 25000000 48000000 per year
Schedule
Day shift
Experience
java 3 years Preferred
Springboot 3 years Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
JavaScript Developer,"Nablasol is looking for a JavaScript developer to work on progressive web applications using ReactJSAngularJS and NodeJS The responsibilities will include full lifecycle development of web applications for global clients
Responsibilities
Analyze requirements and propose software solutions to solve problems
Develop layouts and prototypes to ensure the solution meets requirements
Write wellstructured and testable code following the set guidelines
Maintain systems by monitoring and correcting software bugs
Provide operational support for production applications
Integrate multiple systems from different vendors with seamless data flow
Investigate new technologies and continue to update your technical skills
Required Skills
Must be proficient in any of the JavScript frameworks like React JS Angular JS Node JS
Working knowledge of PHP MySQL HTML CSS jQuery
Knowledge of Backbone JS UnderScore JS and Handlebars will be preferred
Experience with serverless technologies on AWS or Google Cloud will be preferred
Handson experience with CRM systems like SugarCRM will be preferred
Excellent Analytical and Problem Solving Skills
Thoroughness and attention to detail
The ability to work both in a team and alone and to manage your own workload
An ability to learn new skills and technologies quickly
An awareness of current issues affecting the industry and its technologies
Education Experience
14 years experience in software development or programming
Prior experience in handling large production environments will be preferred
A Bachelors Degree in any field"
Wordpress Developer,"A talented coder who knows the nitty gritty of wordpress development theming plugins
Job Description
We are looking for a talented WordPress developer who knows WordPress inside out The candidate must be passionate about creating high quality wordpress websites themes and plugins The developer will work closely with our project management team designers and other developers
Job Role
Develop highquality responsive WordPress websites
Code WordPress plugins from scratch
Modify themes and plugins as per requirements
Enhance fix bugs in existing wordpress sites and plugin
Integrate various thirdparty APIs
Security evaluation and code optimisation for improved website load time
Requirements
BtechBEMCAGraduate or Equivalent qualifications in Computer Science
Strong experience 1 to 5 years in Core PHP 7 with MySQL and other DBMS
Deep knowledge of WordPress CMS and its popular plugins themes
Well verse with HTML5CSS3 Javascript jQuery and AJAX
Excellent knowledge of OOPs data structures SDLC HTTP and RDBMS
Should be good in developing the algorithms for complex problems
Knowledge of web development processes XML Structures Session Cookies Handling and Version Control
Knowledge in one or more other CMS like Magento Drupal Shopify CraftCMS etc is a plus
Other Requirements
Knowledge of server commands web servers migration of servers etc to carry out the project Knowledge on AWS is an added advantage
Can understand clients requirement functional specifications and propose the solutions
Writing clean reusable code with strong emphasis on stability security and performance
Delivering on time and according to requirements
Proactive person who can take ownership and meet the deadlines
Excellent problemsolving and testing skills
Can adapt new skills as per the projects need
HOW TO APPLY
Send us your CV and current ctc to our email address hratxienocom or use our job application form by clicking the button
Experience 2 years"
iOS Developer,"We are looking for Android developer Basic experience on SQL Note Having good exposure to integration with external parties like Payment Gateways POS vendors knowledge of Kotlin
We are looking for Android developer
Basic experience on SQL
Note Having good exposure to integration with external parties like Payment Gateways POS vendors knowledge of Kotlin"
Machine Learning,"Business Title
Machine Learning Intern TechnicalEngineering
30Oct2020
Requisition Number
27370BR
Job Description and Requirements
Requisition Description
You are pursuing or have strong interest in computer science academic courses of study in machine learning or a related field
You have some experience with machine learning software packages
Ability to design Machine Learning Applications
This role involves software application development around Lynx Design System The candidate would need to understand functional specifications develop detailed implementation specification create software architecture and implement SW in PythonJavaScriptScala
Basic Statistics and Probability Theory
Working knowledge of Pandas and Apache Spark
Requisition Requirements
Graduate student BTechMTechMSME
Excellent programming skills in PythonJavaScalaC
Working knowledge of Web Based UI Development Node JSAngular JS
Hiring Location
INDIA Bangalore
Hire Type
Intern
Job Category
InternsTemp
Country
India"
JavaScript Developer,"Good in HTML CSS Javascript and Jquery
Job Type Fulltime
Salary 1500000 2500000 per month
Experience
JavaScript 2 years Required
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
Network Administrator,"looking for it desktop engineer freshers can also apply
The Role 
Reporting to the Infrastructure Manager like the Desktop Engineer you will have a strong background in Desktop Management
Working with the Global UnixLinux DBA Team you will be responsible for providing quality services to external managed service clients as well as internal business units You may be required to participate in an oncall roster system to support our global offices and clients
This exciting opportunity offers you the chance to work in diverse environments and be responsible for the provision of system support across multiple domains designquotedelivery projects as well as consulting and presales opportunities
How you will contribute 
This is a busy and challenging role which will see you undertake a range of activities including
Address user tickets regarding application support hardware software and networking
Walk customers through installing applications and computer peripherals
Ask targeted questions to diagnose problems
Guide users with simple stepbystep instructions
Conduct remote troubleshooting
Test alternative pathways until you resolve an issue
Prepare desktop laptops applications to meet user needs
Record technical issues and solutions in logs
Direct unresolved issues to the next level of support personnel
Follow up with clients to ensure their systems are functional Provide Technical Leadership that ensures a strong focus on service continuity helps us do business and achieves the global IT Strategy
Skills
02 years of relevant skills
Any Graduate can apply Preferred is Computer stream
Good Communication skills Fluent English is needed
WHATSAPP YOUR CV ON 9I7252888796 HR TEAM"
JavaScript Developer,"Requisition ID 251927
Work Area SoftwareDesign and Development
Expected Travel 0 10
Career Status Professional
Employment Type Regular Full Time
COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new Together they changed enterprise software and reinvented how business was done Today as a market leader in enterprise application software we remain true to our roots Thats why we engineer solutions to fuel innovation foster equality and spread opportunity for our employees and customers across borders and cultures
SAP values the entrepreneurial spirit fostering creativity and building lasting relationships with our employees We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all We believe that together we can transform industries grow economics lift up societies and sustain our environment Because its the bestrun businesses that make the world run better and improve peoples lives
About the LoB Real Estate
The LoB Real Estate is a dedicated team with the mission to create innovative and potentially breakthrough standard software solutions for high value strategic customers To achieve this we collaborate closely with customers Our development approach is usercentric applying different methods such as Design Thinking Scrum Agile Development within short project cycles
As one of the 21 core processes of SAP S4HANA we are frontrunner for the implementation of ONE S4HANA Cloud For this we apply the newest Cloudtechnologies
In this summer we were responsible for the REStart or Workspace Booking app launched to manage the return to office during the COVID19 crisis and we launched the Honeywell partnership to great acclaim on SAPPHIRE
The Role
As a developer for Cloud integration you will be a member of a team that focuses on the development of innovative Real Estate solutions for the Cloud These solutions will interact and integrate with other strategic SAP initiatives like SAP S4HANA Cloud SAP Cloud Platform SAP Asset Intelligence Network etc Currently the team is working on SAP Cloud for Real Estate httpswwwsapstorecomsolutions99066SAPCloudforRealEstate2Clocationmanagementoption a native Cloud solution tightly integrated with other SAP Cloud solutions such as SAPs flag ship solution SAP S4HANA Cloud
You will work in a distributed team in Scrum fashion Specifically the team is already spread over three locations in Germany Since the team is used to spanning multiple locations already you will be fully integrated in the Scrum team with all roles being distributed over all locations including leadership roles in India and meetings held at compatible times
Learning about new technologies and trends is very crucial In order to achieve our challenging goals you will be expected to share your knowledge with your colleagues and apply them in your projects
Your tasks will include
 Developing SAP Cloud Platform application components with Java JavaScript and TypeScript and testing them
 Integrating with ABAP and Fiori components
 Collaborating closely with a strong team of designers and domain experts
 Contributing to the entire application lifecycle from definition and design to gotomarket
 Working together with partners and customers
Role Requirements
We are looking for a Developer with at least 4 year of experience or comparable knowledge
University degree in computer science mathematics engineering or related field
Strong backend development skills in Java or frontend development skills HTML JavaScriptTypeScript CSS
Knowledge of the SAP S4HANA stack
Database programming knowledge eg SQL or SAP Core Data Services
Knowledge of interface technologies OData REST SOAP etc
Proficiency in spoken and written English
WHAT YOU GET FROM US
Success is what you make it At SAP we help you make it your own A career at SAP can open many doors for you If youre searching for a company thats dedicated to your ideas and individual growth recognizes you for your unique contributions fills you with a strong sense of purpose and provides a fun flexible and inclusive work environment apply now
SAPS DIVERSITY COMMITMENT
To harness the power of innovation SAP invests in the development of its diverse employees We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical andor mental disabilities If you are in need of accommodation or special assistance to navigate our website or to complete your application please send an email with your request to Recruiting Operations Team Americas CareersNorthAmericasapcom or CareersLatinAmericasapcom APJ CareersAPJsapcom EMEA Careerssapcom
Successful candidates might be required to undergo a background verification with an external vendor
Additional Locations"
Java Developer,"Providence St Joseph Health is calling a Software Developer 3 to our location in Beaverton OR
We are seeking a Software Developer 3 to be a member of an Agile software development team Scrum or Kanban in the PHP Information Services IS Department As senior software developer they will be expected to work well within their agile team foster collaboration mentor teammates and other members of the IS Department and provide opinion and expertise on technical issues all while embracing Agile Principles and Values
The Software Developer 3 performs a variety of technical administration development and support functions for Information Services Works with customers vendors consultants and other Information Services staff in performing their duties Oncall support is a requirement for any Developer position Developers are required to provide 247 oncall support on a rotational basis
In this position you will have the following responsibilities
Working as an effective team member in an Agile Scrum or Kanban team
Providing technical expertise and mentoring to their fellow Agile team members and members of other teams
Gather and analyze complex business requirements
Specify and implement technical plans for complex solutions
Combine business and technical knowledge to gain agreement and implement solutions within crossfunctional teams
Verify correctness of software using manual and automated testing strategies
Verify performance of software using load testing and other strategies
Qualifications
Required qualifications for this position include
Associate Degree plus 6 years of demonstrated software development experience in an enterprise environment OR
Bachelors Degree plus 4 years of demonstrated software development experience in an enterprise environment OR 6 year degree plus 2 years of demonstrated software development experience in an enterprise environment
8 years demonstrated software development experience in an enterprise environment
Preferred qualifications for this position include
Microsoft SharePoint Experience with 2010 and 2013
Microsoft SharePoint Experience with InfoPath and ShareGate tools
About Providence in Oregon
As the largest healthcare system and largest private employer in Oregon Providence offers exceptional work environments and unparalleled career opportunities
The Providence Experience begins each time our patients or their families have an encounter with a Providence team member and continues throughout their visit or stay Whether you provide direct or indirect patient care we want our patients to feel that they are in a welcoming place where they can be comfortable and free from anxiety Our employees create the Providence Experience through simple caring behaviors such as acknowledging and welcoming each visitor introducing ourselves and Providence addressing people by name providing the duration of estimated wait times and updating frequently if timelines change explaining situations in a way that puts patients at ease carefully listening to their concerns and always thanking people for trusting Providence for their healthcare needs At Providence our quality vision is simple
Providence will provide the best care and service to every person every time
Providence is consistently ranked among the top 100 companies to work for in Oregon It is also home to two of our awardwinning Magnet medical centers Providence hospitals and clinics are located in numerous areas ranging from the Columbia Gorge to the wine country to sunny southern Oregon to charming coastal communities to the urban setting of Portland If you want a vibrant lifestyle while working with a team highly committed to the art of healing choose from our many options in Oregon
For information on our comprehensive range of benefits visit
httpwwwprovidenceiscallingjobsrewardsbenefits
Our Mission
As expressions of Gods healing love witnessed through the ministry of Jesus we are steadfast in serving all especially those who are poor and vulnerable
About Us
Providence is a comprehensive notforprofit network of hospitals care centers health plans physicians clinics home health care and services continuing a more than 100year tradition of serving the poor and vulnerable Providence is proud to be an Equal Opportunity Employer Providence does not discriminate on the basis of race color gender disability veteran military status religion age creed national origin sexual identity or expression sexual orientation marital status genetic information or any other basis prohibited by local state or federal law
Schedule Fulltime
Shift Day
Job Category Development
Location OregonBeaverton
Req ID 268006"
PHP Developer,"Job Summary
Looking for PHP developers with strong problem solving skills that can work in large enterprise applications Must have 5 years of experience with PHP and Laravel or other MVC frameworks
Responsibilities and Duties
Analyze develop and maintain cutting edge web applications built for enterprise clients
Utilize backend data services and create data services API using REST and other protocols
Write Web services and authentication protocols for mobile apps
Convey effectively with all task progress evaluations suggestions schedules along with technical and process issues
Build innovative stateoftheart applications and collaborate with the User Experience UX team
Ensure HTML CSS and shared JavaScript is valid and consistent across applications
Must have experience working with complex MySQL queries MySQL profiling and query optimization experience a strong plus
Experience with other frameworks like Yii Symphony etc
Experience with Wordpress and Magento helpful
Experience of Python Node JS Angular JS or React JS Vue JS Good to have
Key Skills
PHP Laravel Wordpress Magento Yii Symphony Node
Required Experience and Qualifications
Minimum 5 years experience
BE BTech BCA MCA
Job Type Fulltime
Salary 4500000 8000000 per month
Experience
total work 5 years Preferred
Education
Bachelors Preferred
Programming Languages needed
HTML Required
CSS Required
PHP Required
JavaScript Required
Work Remotely
Temporarily due to COVID19"
Database Administrator,mc dean inc nation premier electrical designbuild system integration firm complex missioncritical organization mc dean capability include electrical electronic security telecommunication lifesafety instrumentation control command control system mc dean inc serf diverse group market including fortune 1000 corporation university high tech biotech firm federal state local government client organization large scale complex missioncritical infrastructure need established 1949 mc dean inc ha earned reputation innovator pioneer headquartered dulles virginia mc dean inc employ 2500 professional office throughout eastern united state europe middle east mc dean inc offer excellent benefit package including competitive salary medical dental vision life disability insurance paidtime tuition reimbursement 401k retirement plan military reserve pay offset information company visit wwwmcdeancom job duty responsibility system administrator demonstrate following capability manage physical security system support meet service level agreement analyze physical security system performance recommend improvement resolve complex system issue physical security system network triage customer support call providing tier 1 help desk support tier 2 escalation communicate customer manufacturer vendor technical specialist train system user system support personnel analyze modify preventive maintenance checklist system change troubleshoot system performance issue implement corrective action perform preventive maintenance action including system backups error log review database size integrity check organize prepare detailed documentation system performance including service request record analysis perform desktop hardware operating system setup imaging software loading antivirus update perform duty minimal direct supervision specific position requirement follows requires two 2 year experience programmingadministrating access control system requires four 4 year experience installation troubleshooting testing security electronics equipment requires system administrator experience performing triage system problem resolving system problem analyzing system data prevent problem implementing new workstation system extension requires bachelor s degree technical discipline h diplomaged coupled three 3 additional year sa experience requires reliable attendance customer site work hour required customer requires ability work flexible shift include night one weekend day requires minimal travel specific desired experience skill certification follows certification ccure 9000 access control system certification dvtel digital video system experience programmingadministrating digital video system microsoft sql server microsoft server 2008 experience dell storage area network brocade cisco network equipment symantec netbackup software configure manage unix window operating system install load system operating software configure network component
DevOps Engineer,"Build Deploy serverless applications including Web Lambda Aurora PostgreSQL Elastic cache CloudFront Mobile app
 Automate build deployment activities by generating CICD releasepipelines for multiple environments
 Analyze existing applications to come up with approach to deploy serverbased applications to serverless environment
 Maintain solid sense of public cloud technologies like AWS must have and Azure
 Work closely with a team of engineers and creative professionals in a highly collaborative environment on design integration with SaaS solutions and interface evolution
 Collaborate closely with architects
 Document and Templatizing pipelines to replicate for multiple environments
 Standardizing deployment process for scalable environments
 Ensure quality through well written documentations and clean CICD implementation
 Contribute to architectural design automated testing continuous integration and build management
 Develop prototypes to demonstrate the merits of a proposed solution
 Build Deploy mobile app to Apple and Google marketplace with very good knowledge on Apple deployment appeal process
 Deploy distribute mobile app for testing using AppCenter
 Create technical deliverable artifacts needed for project implementation
 Work effectively within a team environment to implement projects in a timely manner
 Act in a technical leadership capacity by mentoring and guiding less experienced engineers and new team members
Minimum Qualifications These are the requirements that all applicants MUST HAVE to be considered for this position
 Bachelors degree in computer science or related technical discipline from an accredited institution or equivalent experience
 3 years of experience with build and deploy Web Jobs Mobile Apps on serverless environment
 Experienced with Apple Google mobile app marketplace
 Experienced with AWS TFS and Azure Devops
 Experienced with scripting languages like PowerShell and Bash
 Experienced with Apple and Google signing process including creation of p12 certs"
Django Developer,"Job Summary
The selected candidates will be assigned varied roles and responsibilities depending on the need of the projects Heshe will be allotted to certain team and will be working under the guidance of their seniors
Responsibilities and Duties
Should have good communication skills
Should be able to provide work estimates to support monitoring of project readiness
Shall be proactive in learning with minimal guidance
Key Skills
Back end Technologies
Python Django Django rest framework Git version control system
Basics knowledge of AWS
Required Experience and Qualifications
02 years experience candidate
Benefits
1 Technical skill training grooming will be given on regular basis
2 Mentoring facility will be given
3 Rewards and Recognition
Job Types Fulltime Internship Fresher
Salary 1000000 2000000 per month
Schedule
Day shift
Monday to Friday
Experience
total work 1 year Preferred
Work Remotely
No"
Database Administrator,description data technology process optimization word get excited ready take last 3 year working marketing operation team company hyper growth mode managed marketing operation b2b software company technology passion skilled designing implementing optimizing process drive efficiency marketing salesand known creative problemsolving skill thrive collaborative environment customerservice mentality come supporting sale marketing team innovator optimizer never afraid try something new fail always looking lesson selfless team player get stuff done attitude bringing positivity passion work every single day little u team high energy high performing highly collaborative every person ha opportunity contribute idea make happen learn ton along way given responsibility run importantly trusted challengedand funevery day seismic responsible daytoday administration marketing tech stack marketo engagio on24 drift leadpages reachforce leandata primary focus marketo inhouse marketo expert use expertise create efficient effective program marketing team maintain administer configure marketo instance ensuring proper usage designing managing workflow maintaining database database optimization providing internal technical support assist setup marketing program campaign marketo ensure compliance email marketing law regulation including canspam casl gdpr educate internal user email marketing regulation best practice remaining compliant build data model using best practice attribution account based marketing establish follow best practice campaign lead management partner closely operation team optimize lead management process ensuring lead flow marketing sale operating effectively create operational efficiency leadgen team proactively identifying inefficiency implementing new improved process workflow document process workflow use technology stack create maintain marketing report understand marketing program performance pipeline revenue attribution train internal user use technology stack continually educate team new feature best practice troubleshoot fix issue tech stack operational process arise serve primary point contact technology partner conducting regular checkin customer success contact ensure getting technology investment evaluate new sale marketing technology make recommendation removing adding technology support objective bachelor degree required marketo certification plus
Network Administrator,"We have Immediate Requirement for Senior Network Engineer in one of the top MNC in Bangalore Skills Checkpoint FirewallVPNrouting SwitchingIPv6 support IPv4 Exp 6 Years
Dear Candidate
Greetings from Scoop Technologies
We have Immediate Requirement for Senior Network Engineer in one of the top MNC in Bangalore
Job Description
Job Descriptions
Strong understanding of network infrastructure and network hardware
Ability to implement administer and troubleshoot network infrastructure devices including wireless access points firewall routers switches controllers
Knowledge of application transport and network infrastructure protocols
Ability to create accurate network diagrams and documentation for design and planning network communication systems
Performing disaster recovery operations and data backups when required
Protecting data software and hardware by coordinating planning and implementing network security measures
Ability to quickly learn new or unfamiliar technology and products using documentation and internet resources
Ability to work with all levels of staff within and outside the organization
A selfstarter able to work independently but comfortable working in a team environment
Good analytical and problemsolving skills
Dependable and flexible when necessary
Summary of Skills
6 years of core network engineering experience
Strong Handson IPv4 and IPv6 support and implementations
Strong handson experience on Cisco and Checkpoint network firewall platforms
Strong handson experience on MESH VPNs SitetoSite VPNs Remote VPN technology
Strong handson experience of Cisco routing protocols and configuration
Indepth handson knowledge and experience with Cisco routing and software
Indepth handson knowledge and experience with Cisco switching and software
Cisco Meraki MX Router MS Switch and MR WiFi AP
Ability to provide support to VOIP
Checkpoint R71 R75 and latest version on Multiple CMAs updates configurations OS upgrades and CLI troubleshooting rule reordering and optimizations
Check Point R71 ClusterXLMESH Firewall Admin Upgrade and maintain Management HAProvides security incident response and forensic analysis of security events
Skilled in detecting and fixing network communication faults
Experience in F5 devices
Qualifications
Bachelors degree in Computer Science or Engineering Specific to local Country
Certifications CiscoCCNPCCIE CheckpointCCSACCSE
If Interested please send below details
Exp
CCTC
ECTC
Notice Period
Reason for Change
Availability for Video interview
Regards
Sai
7337334747"
Flutter Developer,"Responsibility 
Developing new userfacing features using XML and Kotlin
Building reusable components and maintaining modularity for future use
Translating designs and wireframes into highquality code
Optimizing components to avoid memory leaks and improve rendering time
Ensuring availability across with range of devices and Android version
Maintaining quality and ensure the responsiveness of applications
Designdriven development
Techstack 
Language Kotlin and XML
MVPMVVM design pattern Repository and Factory design patterns
Familiarity with Retrofit and RESTful APIs
Knowledge of maintaining local database Room
UI Elements Coordinator Layout Constraint Layout Chips RecyclerView etc
Knowhow of Unit testing and ktlinter
Version control CICD and writing clean code
Expected Start Date 112021
Job Type Fulltime
Salary 60000000 100000000 per year
Benefits
Flexible schedule
Food allowance
Work from home
Schedule
Day shift
Experience
total work 1 year Preferred
Location
Bengaluru Karnataka Preferred
Speak with the employer
91 8755180100"
Software Engineer,"Neustar is an information services and technology company and a leader in identity resolution providing the data and technology that enables trusted connections between companies and people at the moments that matter most More information is available at httpswwwhomeneustar
Job Requisition
R3236 Software Engineer II MII Open
Primary Location
BANGALORE
Job Description
Who are we
As a company built on the foundation of Privacy by Design for more than 20 years Neustars unique capabilities have made us the leader in the field of responsible identity resolution Neustar enables trusted connections between companies and people at the moments that matter the most with worldclass and industry leading solutions in Marketing Risk Communications Security and Registry services
The Software Engineer II MII is a key partner in bringing technical expertise to ensure the quality and accuracy of the Neustar product suite These product suites enable the data processing and analytics necessary to help people businesses and organizations make better decisions The engineer filling this role will be responsible for helping customers in the areas of data acquisition data infrastructure and data analytics The role is based out of India at the Neustars offices in Bangalore
Job Duties
This is a fullstack developer position own the end to end design and development effort of features for the dashboard for our products with a focus on data rich interactions
This also includes building out the backend REST services
Deconstruct challenging data interaction problems adapt a lot of analytical moving parts use cases and construct one whole continuous and intuitive UX that engage and delight our clients
Support the business process reengineering of current processes and help streamline and refine the processes
Work with product owners and external partners when external partner integrations are not functioning as expected Enable metrics to track these external integrations and alert when there are issues with these integrations
QualificationsEducation
5 8 years experience in software engineering
Bachelors degree in computer science or engineering discipline
Strong coding and debugging skills with experience in web technologies including one or more of the following Java Hibernate Spring boot Javascript React Angular Node D3 etc AJAX CSS
Adept at serviceoriented architecture design and development with hands on experience developing Java REST services
Worked with authentication technologies like SAML OAuth SSL etc
Hands on experience with one or more web and application server technologies such as Apache Tomcat Nginx Jersey server OSGi and other relevant frameworks
Hands on experience with continuous integration and continuous deployment tools including Chef Jenkins
Hands on experience with code control and code review tools like Git Gerrit
Good exposure to databases SQL queries
Fast executor with a track record of delivering complex projects on time responds under pressures of time and uncertainty
Strong written editing proofreading and oral communication
Strong interpersonal communication and collaboration skills The candidate must be able to work independently must possess strong communication skills
A good team player high level of personal commitment can do attitude
Strong communication skill to communicate at all levels which includes interaction within the team with senior management
The candidate should have proactive approach towards problem solving
Good analysis skills in order to troubleshoot and resolve the problems
At Neustar we are committed to the growth and development of our employees whose individual skills curiosity and passion for their work contribute to the overall success of our business Our core values Accountability Collaboration Transparency Resilience and Respect are the driving force of our culture across our locations around the globe We offer our employees a comprehensive benefits package including perks such as tuition reimbursement awesome company discounts backup day care community service events pet and baby swag and much more We are all learning and creating together and having some major fun along the way
JOIN US We cant wait to meet you
Neustar does not accept unsolicited resumes from external firms or agencies Neustar will not be responsible for placement fees associated with unsolicited resumes
DIVERSITY
Diversity inclusion and teamwork are second nature to Neustar and these values permeate our entire business structure Neustar is committed to creating an environment where a wide spectrum of opinions and beliefs are actively sought listened to and respected Further our talented workforce draws from the many geographic areas and markets in which Neustar operates worldwide which represents a distinct competitive advantage The rich and varied personal and professional backgrounds of our employees make Neustar a dynamic and rewarding company at which to build a career We invite you to join us
EOE of MinoritiesFemalesVetsDisability
Neustar Inc considers all applicants for employment without regard to race color religion sex national origin age disability sexual orientation or status as a Vietnamera or special disabled veteran in accordance with federal law and other state and local requirements Neustar Inc complies with applicable state and local laws prohibiting discrimination in employment and provides reasonable accommodation to qualified individuals with disabilities in accordance with the American with Disabilities Act ADA and applicable state and local laws"
Machine Learning,"About the internship
Selected interns daytoday responsibilities include
1 Implementing SLAM to create autonomous high fidelity maps from a sequence of images
2 Localizing the camera location from the image captured by the camera
3 Automatically creating a 3D model of the path from the images
Skills required
OpenCV
Python
Image Processing
Learn these skills on Internshala Trainings
Learn Python
Who can apply
Only those candidates can apply who
1 are available for full time inoffice internship
2 can start the internship between 20th Nov20 and 25th Dec20
3 are available for duration of 6 months
4 have relevant skills and interests
Women wanting to startrestart their career can also apply
Perks
Certificate
Letter of recommendation
Flexible work hours
Job offer
Number of openings1
Certificate Will be provided at the end of the Internship"
iOS Developer,"Design and build advanced applications for the Android platformin Kotlin Work on bug fixing and improving application performance Continuously discover evaluate and implement new technologies to maximize development efficiency
Job Types Fulltime WalkIn
Salary 2000000 3500000 per month
Experience
Android development 1 year Preferred
Total Work 3 years Required
Kotlin 1 year Preferred
Education
Bachelors Preferred"
Network Administrator,"looking for network engineer freshers can also apply
Job Description
Troubleshooting network problems and outages
Scheduling upgrades and collaborating with network architects on network optimization
Directing system installation and defining documenting and enforcing system standards
Establish the networking environment by designing system configuration
Design and implement new solutions and improve resilience of the current environment
Maximize network performance by monitoring performance
Undertake data network fault investigations in local and wide area environments using information from multiple sources
Secure network systems by establishing and enforcing policies and defining and monitoring access
Support and administer firewall environments in line with IT security policy
Report network operational status by gathering and prioritizing information and managing projects
Upgrade data network equipment to the latest stable firmware releases
Configure routing and switching equipment and firewalls
Provide remote support to onsite engineers and end userscustomers during installation
Provide remote troubleshooting and fault finding if issues occur upon initial installation
Undertake capacity management and audit of IP addressing and hosted devices within data centres
Liaise with project management teams thirdline engineers and service desk engineers on a regular basis
Speak to customers via email and phone for initial requirement capture
Job Type Fulltime
WHATSAPP YOUR CV ON 9I7617573319 HR TEAM"
Django Developer,"Strong knowledge in latest Django and python versions Experience developing complex applications and hands on knowledge in its complete life cycle Excellent logical and analytics skill Strong communication Secondary Skills Good knowledge in React JS and Jquery Involved in Cloud Hosting using AWS services Required Candidate profile The candidate will be expected to assist with advanced coding and complex custom module development using Django and Python of varying versions
Salary Negotiable
Industry IT Software
SubIndustry Software Development
Functional Area IT Software Development
Specialization ITTechnical Content Developer
Role Executive Officer Level
Keyskills
Life CycleCloudJava Script
Desired Candidate Profile
Please refer on JD
Education
Highest Qualification
Graduation BEBTech"
Wordpress Developer,"Experience 2 Years
No of Vacancies 2
Job Location Chennai
Job Type Full timePart time
Job Description
Millions of blogs and websites are powered by WordPress nowadays So learning this powerful publishing platform is becoming viral and so we look for a WordPress training faculty who will help our students to get most out of the selfhosted version of WordPress We search for the one who trains perfectly from the scratch to end to create featurerich blogs and web sites that get more readers in all aspects
Required skills
Need years of experience teaching in the classrooms leading workshops giving talks and more
Should have range of knowledge in web related topics
Should have experience in developing dynamic websites and handling classroom training
Familiar with the CMS from scratch to working with default WordPress themes
Proficient in creating the widgets and assigning it using the coding
Desired Profile
Empower students to learn the best ways to build WordPress website
Make the students work profoundly in real time projects
Complete assistance until publishing the site on the internet
Indepth exposure towards web technologies and responsive web development
Hard earned knowledge in the field of corporate training
Responsibility to conduct training for corporate batches"
Node js developer,"Nodejs Developer who has experience building backend services and managing data exchange between the server and userfacing applications Responsibilities will include the development of backend logic definition and maintenance of the database and maintaining the best possible performance quality and responsiveness of the application
 Mongo DB
 Nodejs with ES6
 Typescript
Job Type Fulltime
Salary 60000000 per year
Benefits
Health insurance
Work from home
Schedule
Monday to Friday
Experience
software development 3 years Required
total work 3 years Required
node js 3 years Required
Education
Bachelors Required
Work Remotely
Temporarily due to COVID19"
Machine Learning,"PDI provides services across all verticals and continues to grow as a leader across every sector of data management from Big Data to Data Science Our teams talent is what sets us apart from our competitors and we continuously seek out the foremost talent of the technology community to give you the best result possible
Job Description
Candidate Option 1
Recent graduate Bachelors or Masters from any IIM university who is looking to start a career in Data Governance
No work experience required
Candidate Option 2
Candidate with minimum 5 years experience working with leading Indian consulting firm Cognizant Accenture Deloitte PWC KPMG
Bachelors from any Indian university
All Candidates will
 Be able to work remotely
 Will have the opportunity for Canadian visa sponsorship
Requirements
Recent graduate from Top IIM university who is looking to start a career in Data Governance OR Candidate with minimum 5 years experience working with leading Indian consulting firm Cognizant Accenture Deloitte PWC KPMG
Bachelors in Information Systems Computer Science or other related field
Must be able to work IST night shifts to overlap at least 3 hours with PST company
Advanced English oral and written skills
Ability to explain digital concepts and technologies to business leaders and business concepts to technologists
Outstanding analytical and problemsolving abilities
Familiarity with business information generation and analysis methods
Ability to effectively drive business culture and technology change in a dynamic and complex operating environment
Familiarity and knowledge of Data Governance concepts and tools is preferred but not mandatory to have
Job Type Fulltime
Schedule
Night shift
Experience
work 2 years Preferred
total work 2 years Preferred
Education
Bachelors Preferred"
