Job Title,Job Description
DevOps Engineer,"Build Deploy serverless applications including Web Lambda Aurora PostgreSQL Elastic cache CloudFront Mobile app
 Automate build deployment activities by generating CICD releasepipelines for multiple environments
 Analyze existing applications to come up with approach to deploy serverbased applications to serverless environment
 Maintain solid sense of public cloud technologies like AWS must have and Azure
 Work closely with a team of engineers and creative professionals in a highly collaborative environment on design integration with SaaS solutions and interface evolution
 Collaborate closely with architects
 Document and Templatizing pipelines to replicate for multiple environments
 Standardizing deployment process for scalable environments
 Ensure quality through well written documentations and clean CICD implementation
 Contribute to architectural design automated testing continuous integration and build management
 Develop prototypes to demonstrate the merits of a proposed solution
 Build Deploy mobile app to Apple and Google marketplace with very good knowledge on Apple deployment appeal process
 Deploy distribute mobile app for testing using AppCenter
 Create technical deliverable artifacts needed for project implementation
 Work effectively within a team environment to implement projects in a timely manner
 Act in a technical leadership capacity by mentoring and guiding less experienced engineers and new team members
Minimum Qualifications These are the requirements that all applicants MUST HAVE to be considered for this position
 Bachelors degree in computer science or related technical discipline from an accredited institution or equivalent experience
 3 years of experience with build and deploy Web Jobs Mobile Apps on serverless environment
 Experienced with Apple Google mobile app marketplace
 Experienced with AWS TFS and Azure Devops
 Experienced with scripting languages like PowerShell and Bash
 Experienced with Apple and Google signing process including creation of p12 certs"
Django Developer,"Job Summary
The selected candidates will be assigned varied roles and responsibilities depending on the need of the projects Heshe will be allotted to certain team and will be working under the guidance of their seniors
Responsibilities and Duties
Should have good communication skills
Should be able to provide work estimates to support monitoring of project readiness
Shall be proactive in learning with minimal guidance
Key Skills
Back end Technologies
Python Django Django rest framework Git version control system
Basics knowledge of AWS
Required Experience and Qualifications
02 years experience candidate
Benefits
1 Technical skill training grooming will be given on regular basis
2 Mentoring facility will be given
3 Rewards and Recognition
Job Types Fulltime Internship Fresher
Salary 1000000 2000000 per month
Schedule
Day shift
Monday to Friday
Experience
total work 1 year Preferred
Work Remotely
No"
Database Administrator,description data technology process optimization word get excited ready take last 3 year working marketing operation team company hyper growth mode managed marketing operation b2b software company technology passion skilled designing implementing optimizing process drive efficiency marketing salesand known creative problemsolving skill thrive collaborative environment customerservice mentality come supporting sale marketing team innovator optimizer never afraid try something new fail always looking lesson selfless team player get stuff done attitude bringing positivity passion work every single day little u team high energy high performing highly collaborative every person ha opportunity contribute idea make happen learn ton along way given responsibility run importantly trusted challengedand funevery day seismic responsible daytoday administration marketing tech stack marketo engagio on24 drift leadpages reachforce leandata primary focus marketo inhouse marketo expert use expertise create efficient effective program marketing team maintain administer configure marketo instance ensuring proper usage designing managing workflow maintaining database database optimization providing internal technical support assist setup marketing program campaign marketo ensure compliance email marketing law regulation including canspam casl gdpr educate internal user email marketing regulation best practice remaining compliant build data model using best practice attribution account based marketing establish follow best practice campaign lead management partner closely operation team optimize lead management process ensuring lead flow marketing sale operating effectively create operational efficiency leadgen team proactively identifying inefficiency implementing new improved process workflow document process workflow use technology stack create maintain marketing report understand marketing program performance pipeline revenue attribution train internal user use technology stack continually educate team new feature best practice troubleshoot fix issue tech stack operational process arise serve primary point contact technology partner conducting regular checkin customer success contact ensure getting technology investment evaluate new sale marketing technology make recommendation removing adding technology support objective bachelor degree required marketo certification plus
Network Administrator,"We have Immediate Requirement for Senior Network Engineer in one of the top MNC in Bangalore Skills Checkpoint FirewallVPNrouting SwitchingIPv6 support IPv4 Exp 6 Years
Dear Candidate
Greetings from Scoop Technologies
We have Immediate Requirement for Senior Network Engineer in one of the top MNC in Bangalore
Job Description
Job Descriptions
Strong understanding of network infrastructure and network hardware
Ability to implement administer and troubleshoot network infrastructure devices including wireless access points firewall routers switches controllers
Knowledge of application transport and network infrastructure protocols
Ability to create accurate network diagrams and documentation for design and planning network communication systems
Performing disaster recovery operations and data backups when required
Protecting data software and hardware by coordinating planning and implementing network security measures
Ability to quickly learn new or unfamiliar technology and products using documentation and internet resources
Ability to work with all levels of staff within and outside the organization
A selfstarter able to work independently but comfortable working in a team environment
Good analytical and problemsolving skills
Dependable and flexible when necessary
Summary of Skills
6 years of core network engineering experience
Strong Handson IPv4 and IPv6 support and implementations
Strong handson experience on Cisco and Checkpoint network firewall platforms
Strong handson experience on MESH VPNs SitetoSite VPNs Remote VPN technology
Strong handson experience of Cisco routing protocols and configuration
Indepth handson knowledge and experience with Cisco routing and software
Indepth handson knowledge and experience with Cisco switching and software
Cisco Meraki MX Router MS Switch and MR WiFi AP
Ability to provide support to VOIP
Checkpoint R71 R75 and latest version on Multiple CMAs updates configurations OS upgrades and CLI troubleshooting rule reordering and optimizations
Check Point R71 ClusterXLMESH Firewall Admin Upgrade and maintain Management HAProvides security incident response and forensic analysis of security events
Skilled in detecting and fixing network communication faults
Experience in F5 devices
Qualifications
Bachelors degree in Computer Science or Engineering Specific to local Country
Certifications CiscoCCNPCCIE CheckpointCCSACCSE
If Interested please send below details
Exp
CCTC
ECTC
Notice Period
Reason for Change
Availability for Video interview
Regards
Sai
7337334747"
Flutter Developer,"Responsibility 
Developing new userfacing features using XML and Kotlin
Building reusable components and maintaining modularity for future use
Translating designs and wireframes into highquality code
Optimizing components to avoid memory leaks and improve rendering time
Ensuring availability across with range of devices and Android version
Maintaining quality and ensure the responsiveness of applications
Designdriven development
Techstack 
Language Kotlin and XML
MVPMVVM design pattern Repository and Factory design patterns
Familiarity with Retrofit and RESTful APIs
Knowledge of maintaining local database Room
UI Elements Coordinator Layout Constraint Layout Chips RecyclerView etc
Knowhow of Unit testing and ktlinter
Version control CICD and writing clean code
Expected Start Date 112021
Job Type Fulltime
Salary 60000000 100000000 per year
Benefits
Flexible schedule
Food allowance
Work from home
Schedule
Day shift
Experience
total work 1 year Preferred
Location
Bengaluru Karnataka Preferred
Speak with the employer
91 8755180100"
Software Engineer,"Neustar is an information services and technology company and a leader in identity resolution providing the data and technology that enables trusted connections between companies and people at the moments that matter most More information is available at httpswwwhomeneustar
Job Requisition
R3236 Software Engineer II MII Open
Primary Location
BANGALORE
Job Description
Who are we
As a company built on the foundation of Privacy by Design for more than 20 years Neustars unique capabilities have made us the leader in the field of responsible identity resolution Neustar enables trusted connections between companies and people at the moments that matter the most with worldclass and industry leading solutions in Marketing Risk Communications Security and Registry services
The Software Engineer II MII is a key partner in bringing technical expertise to ensure the quality and accuracy of the Neustar product suite These product suites enable the data processing and analytics necessary to help people businesses and organizations make better decisions The engineer filling this role will be responsible for helping customers in the areas of data acquisition data infrastructure and data analytics The role is based out of India at the Neustars offices in Bangalore
Job Duties
This is a fullstack developer position own the end to end design and development effort of features for the dashboard for our products with a focus on data rich interactions
This also includes building out the backend REST services
Deconstruct challenging data interaction problems adapt a lot of analytical moving parts use cases and construct one whole continuous and intuitive UX that engage and delight our clients
Support the business process reengineering of current processes and help streamline and refine the processes
Work with product owners and external partners when external partner integrations are not functioning as expected Enable metrics to track these external integrations and alert when there are issues with these integrations
QualificationsEducation
5 8 years experience in software engineering
Bachelors degree in computer science or engineering discipline
Strong coding and debugging skills with experience in web technologies including one or more of the following Java Hibernate Spring boot Javascript React Angular Node D3 etc AJAX CSS
Adept at serviceoriented architecture design and development with hands on experience developing Java REST services
Worked with authentication technologies like SAML OAuth SSL etc
Hands on experience with one or more web and application server technologies such as Apache Tomcat Nginx Jersey server OSGi and other relevant frameworks
Hands on experience with continuous integration and continuous deployment tools including Chef Jenkins
Hands on experience with code control and code review tools like Git Gerrit
Good exposure to databases SQL queries
Fast executor with a track record of delivering complex projects on time responds under pressures of time and uncertainty
Strong written editing proofreading and oral communication
Strong interpersonal communication and collaboration skills The candidate must be able to work independently must possess strong communication skills
A good team player high level of personal commitment can do attitude
Strong communication skill to communicate at all levels which includes interaction within the team with senior management
The candidate should have proactive approach towards problem solving
Good analysis skills in order to troubleshoot and resolve the problems
At Neustar we are committed to the growth and development of our employees whose individual skills curiosity and passion for their work contribute to the overall success of our business Our core values Accountability Collaboration Transparency Resilience and Respect are the driving force of our culture across our locations around the globe We offer our employees a comprehensive benefits package including perks such as tuition reimbursement awesome company discounts backup day care community service events pet and baby swag and much more We are all learning and creating together and having some major fun along the way
JOIN US We cant wait to meet you
Neustar does not accept unsolicited resumes from external firms or agencies Neustar will not be responsible for placement fees associated with unsolicited resumes
DIVERSITY
Diversity inclusion and teamwork are second nature to Neustar and these values permeate our entire business structure Neustar is committed to creating an environment where a wide spectrum of opinions and beliefs are actively sought listened to and respected Further our talented workforce draws from the many geographic areas and markets in which Neustar operates worldwide which represents a distinct competitive advantage The rich and varied personal and professional backgrounds of our employees make Neustar a dynamic and rewarding company at which to build a career We invite you to join us
EOE of MinoritiesFemalesVetsDisability
Neustar Inc considers all applicants for employment without regard to race color religion sex national origin age disability sexual orientation or status as a Vietnamera or special disabled veteran in accordance with federal law and other state and local requirements Neustar Inc complies with applicable state and local laws prohibiting discrimination in employment and provides reasonable accommodation to qualified individuals with disabilities in accordance with the American with Disabilities Act ADA and applicable state and local laws"
Machine Learning,"About the internship
Selected interns daytoday responsibilities include
1 Implementing SLAM to create autonomous high fidelity maps from a sequence of images
2 Localizing the camera location from the image captured by the camera
3 Automatically creating a 3D model of the path from the images
Skills required
OpenCV
Python
Image Processing
Learn these skills on Internshala Trainings
Learn Python
Who can apply
Only those candidates can apply who
1 are available for full time inoffice internship
2 can start the internship between 20th Nov20 and 25th Dec20
3 are available for duration of 6 months
4 have relevant skills and interests
Women wanting to startrestart their career can also apply
Perks
Certificate
Letter of recommendation
Flexible work hours
Job offer
Number of openings1
Certificate Will be provided at the end of the Internship"
iOS Developer,"Design and build advanced applications for the Android platformin Kotlin Work on bug fixing and improving application performance Continuously discover evaluate and implement new technologies to maximize development efficiency
Job Types Fulltime WalkIn
Salary 2000000 3500000 per month
Experience
Android development 1 year Preferred
Total Work 3 years Required
Kotlin 1 year Preferred
Education
Bachelors Preferred"
Network Administrator,"looking for network engineer freshers can also apply
Job Description
Troubleshooting network problems and outages
Scheduling upgrades and collaborating with network architects on network optimization
Directing system installation and defining documenting and enforcing system standards
Establish the networking environment by designing system configuration
Design and implement new solutions and improve resilience of the current environment
Maximize network performance by monitoring performance
Undertake data network fault investigations in local and wide area environments using information from multiple sources
Secure network systems by establishing and enforcing policies and defining and monitoring access
Support and administer firewall environments in line with IT security policy
Report network operational status by gathering and prioritizing information and managing projects
Upgrade data network equipment to the latest stable firmware releases
Configure routing and switching equipment and firewalls
Provide remote support to onsite engineers and end userscustomers during installation
Provide remote troubleshooting and fault finding if issues occur upon initial installation
Undertake capacity management and audit of IP addressing and hosted devices within data centres
Liaise with project management teams thirdline engineers and service desk engineers on a regular basis
Speak to customers via email and phone for initial requirement capture
Job Type Fulltime
WHATSAPP YOUR CV ON 9I7617573319 HR TEAM"
Django Developer,"Strong knowledge in latest Django and python versions Experience developing complex applications and hands on knowledge in its complete life cycle Excellent logical and analytics skill Strong communication Secondary Skills Good knowledge in React JS and Jquery Involved in Cloud Hosting using AWS services Required Candidate profile The candidate will be expected to assist with advanced coding and complex custom module development using Django and Python of varying versions
Salary Negotiable
Industry IT Software
SubIndustry Software Development
Functional Area IT Software Development
Specialization ITTechnical Content Developer
Role Executive Officer Level
Keyskills
Life CycleCloudJava Script
Desired Candidate Profile
Please refer on JD
Education
Highest Qualification
Graduation BEBTech"
Wordpress Developer,"Experience 2 Years
No of Vacancies 2
Job Location Chennai
Job Type Full timePart time
Job Description
Millions of blogs and websites are powered by WordPress nowadays So learning this powerful publishing platform is becoming viral and so we look for a WordPress training faculty who will help our students to get most out of the selfhosted version of WordPress We search for the one who trains perfectly from the scratch to end to create featurerich blogs and web sites that get more readers in all aspects
Required skills
Need years of experience teaching in the classrooms leading workshops giving talks and more
Should have range of knowledge in web related topics
Should have experience in developing dynamic websites and handling classroom training
Familiar with the CMS from scratch to working with default WordPress themes
Proficient in creating the widgets and assigning it using the coding
Desired Profile
Empower students to learn the best ways to build WordPress website
Make the students work profoundly in real time projects
Complete assistance until publishing the site on the internet
Indepth exposure towards web technologies and responsive web development
Hard earned knowledge in the field of corporate training
Responsibility to conduct training for corporate batches"
Node js developer,"Nodejs Developer who has experience building backend services and managing data exchange between the server and userfacing applications Responsibilities will include the development of backend logic definition and maintenance of the database and maintaining the best possible performance quality and responsiveness of the application
 Mongo DB
 Nodejs with ES6
 Typescript
Job Type Fulltime
Salary 60000000 per year
Benefits
Health insurance
Work from home
Schedule
Monday to Friday
Experience
software development 3 years Required
total work 3 years Required
node js 3 years Required
Education
Bachelors Required
Work Remotely
Temporarily due to COVID19"
Machine Learning,"PDI provides services across all verticals and continues to grow as a leader across every sector of data management from Big Data to Data Science Our teams talent is what sets us apart from our competitors and we continuously seek out the foremost talent of the technology community to give you the best result possible
Job Description
Candidate Option 1
Recent graduate Bachelors or Masters from any IIM university who is looking to start a career in Data Governance
No work experience required
Candidate Option 2
Candidate with minimum 5 years experience working with leading Indian consulting firm Cognizant Accenture Deloitte PWC KPMG
Bachelors from any Indian university
All Candidates will
 Be able to work remotely
 Will have the opportunity for Canadian visa sponsorship
Requirements
Recent graduate from Top IIM university who is looking to start a career in Data Governance OR Candidate with minimum 5 years experience working with leading Indian consulting firm Cognizant Accenture Deloitte PWC KPMG
Bachelors in Information Systems Computer Science or other related field
Must be able to work IST night shifts to overlap at least 3 hours with PST company
Advanced English oral and written skills
Ability to explain digital concepts and technologies to business leaders and business concepts to technologists
Outstanding analytical and problemsolving abilities
Familiarity with business information generation and analysis methods
Ability to effectively drive business culture and technology change in a dynamic and complex operating environment
Familiarity and knowledge of Data Governance concepts and tools is preferred but not mandatory to have
Job Type Fulltime
Schedule
Night shift
Experience
work 2 years Preferred
total work 2 years Preferred
Education
Bachelors Preferred"
Wordpress Developer,"Experience13 Years
Job Description
Should have the knowledge of PHP JQuery JavaScript MySql and must have experience of WordPressSetting up multisite WordPress builds
Integrating feeds from social networks
Custom developing blogs
Integrating with thirdparty APIs"
Network Administrator,"Nexus Admin role with knowledge in Nexus IQ DevOps CICD Scripting Powershell Shell Script Python Good to have Jira and ServiceNow knowledge Nexus Admin role with knowledge in Nexus IQ DevOps CICD Scripting Powershell Shell Script Python
Nexus Admin role with knowledge in Nexus IQ DevOps CICD Scripting Powershell Shell Script Python Good to have Jira and ServiceNow knowledge Nexus Admin role with knowledge in Nexus IQ DevOps CICD Scripting Powershell Shell Script Python Good to have Jira and ServiceNow knowledge"
Java Developer,"Full Stack Web Application Developers are responsible for the development and testing of our software applications delivered in a rich webbased user interface We are looking for a Full Stack Web Application Developers who is excited by new technologies outpacing competitors and creating high performance websites with content management and application components Your ideas count so we need you to be smart and able to get things done
JOB DUTIES AND RESPONSIBILITIES
Software Development
Act as a supporting developer to build mobilefirst web application API delivery and limited system administration
Collaboration with team members and vendors to maintain and support the company web sites and portals
Develop reuseable code and assets based on industrystandard solutions reference architectures design development and QA best practices
Work to increase code coverage of application unit tests
Understand the capabilities functionalities and limitations of the applications
Be able to learn and then leverage more advanced development concepts such CICD and DevOps
Technology Impact
Under the direction of the Solution Architecture and Quality Assurance functions apply innovative and practical technical solutions to business problems
Under the mentorship of Solution Architecture quickly grow your skills and understanding of both cutting edge and legacy technology along with industry leading indirect financing operations and philosophy
Stay informed about advances in technology facilitate adoption of new technology
Provide 1st and 2nd level support for applications
Bring new ideas and experiences to the practice to help further develop and mature our technology practice
Key Deliverables
Provide realistic estimations of effort during sprint planning sessions
Timely delivery of software solutions that meet or surpass project team expectations
Satisfy project team levels regarding implemented solutions often measured by code quality
Demonstrate rapid professional growth in a challenging and lean operation with a wide range of technologies that you will help shape and define There are no specialists here you get to and are expected to touch everything No lack of opportunities for selfdirected professional development
Other duties as directed
QUALIFICATIONSEXPERIENCETRAINING
Bachelors Degree in Computer Science Computer Engineering or Management Information Systems is required
Experience with Linux and Windows server operating systems comfortlevel at the commandline or desire to learn
Experience with modern web frameworks web service technologies and application architectures MVC REST SOAP JSON HTTPS PHP SSO SAML XMLxslt JNDILDAP etc
58 years programming experience with a server side web development languages Java PHP and ASP for enterprisewide
deployments
Clientside programming experience with JavaScript and HTML5
Experience developing configuring and deploying systems using JVM family of tools and frameworks Tomcat Java Maven Spring MyBatis or Hibernate
Experience with Integrated Development Environments IDE such as Eclipse or Visual Studio
Development experience within Source Code Management SCM such as Subversion or GIT as well as Continuous Integration CI and TestFirst design principals
Experience using SQL to interface to backend DBs ability to troubleshoot and optimize queries for performance
Experience in the modeling of structured and unstructured data including social media content and other systemtosystem integration
Working knowledge of networking fundamentals and protocols
Must have the ability to analyze problems troubleshoot and make decisions in the best interest of the company to minimize downtime
Desire to change quickly with the needs of a growing company
Employment Term Regular
Employment Type Full Time
Hours per Week 40
Work Hours ie shift Monday through Friday 800 to 500 PM Flexiable
Salary Range Based on Experience
Full Benefits Package including Medical Dental Vision Group Life Insurance Plan 401K with Company match ShortTerm Disability LongTerm Disability PaidTimeOff and much more
Casual for Cause At Aqua Finance casual day can be every day We have used the perk to dress casual to help raise money for a variety of charities httpswwwaquafinancecomwhowearenewseventscasualforacauseq12016
ZR"
Database Administrator,job objective responsible complete leadership oversight planning execution onboard software service saas project new existing customer serve subject matter expert implementation process project initiation data analysis client purchasing interface system configuration associated process duty responsibility drive manage multiple assigned implementation project initial customer engagement planning execution launch phase managing key step stakeholder project develop initial operation relationship customer understand 340b program pain point pertinent data develop clear success factor around implementation ensure positive onboarding experience verity software solution including oversight ensure accurate customer data extract set ups wholesaler interaction configuration software solution responsible thorough training software function key customer interaction facilitate smooth confident transition live project state transition account management applicable serve subject matter expert including key role responsibility verity client ensure successful implementation facilitate proactive timely comprehensive communication demonstration customer verity stakeholder key critical path success project implementation assist prioritizing tracking operationsfocused ticket product development need support customer experience serve professional courteous face verity solution phone email webinar inperson interaction manage communication flow internal external csuite stakeholder partner product management product development sale accounting account management ensure optimal operational success customer future customer leverage project management tool including sale force excel etc allow visible transparency project status support educate guide account management team needed help convey expertise key ongoing account success follow project procedural workflow contributing improving workflow based learning review analyze repair data variety data source support new support promotes verity solution value positive interaction internal external stakeholder regular basis attend implementation crossdepartmental initiative assigned
Wordpress Developer,"Citrusbug Technolabs is looking for a skilled WordPress Developer to design and implement attractive and functional websites for our clients You will be responsible for the implementation of WordPress themes and plugins as well as site integration and security updates You should have indepth knowledge of frontend programming languages a good eye for aesthetics and strong content management skills Ultimately a topclass WordPress Developer can create attractive userfriendly websites that perfectly meet the design and functionality specifications of the client
Software Development2 yearsUpto 30K
Opportunity
A Competitive Salary
Retention Bonus for all
An Exciting Diverse Workload
A nice Office infrastructure
5 days working
Latest Tools needed to do the job
Scope of speedy career growth
Supportive Friendly Work Culture
Biweekly fun activity Events
We love to party so expect a busy social calendar
Responsibilities
Designing and building the website frontend
Creating the website architecture
Designing and managing the website backend including database and server integration
Generating WordPress themes and plugins
Conducting website performance tests
Troubleshooting content issues
Conducting WordPress training with the client
Monitoring the performance of the live website
Qualifications
BCA MCA BTech MTech
Skills
PHP WordPress WooCommerce Themes Plugin CMS HTML CSS
We are always ready to hire talented people"
iOS Developer,"Category Programmer
Eligibility Fresherexperience in iOS development
Skillset Native iOS development using SwiftObjectiveC
Send us your CV or Resume to jobscolorbracketcom"
iOS Developer,"Job Responsibilities
Design and build applications for the iOS platform
Help maintain code quality organization and automatisation
Ensure the performance quality and responsiveness of applications
Identify and correct bottlenecks and fix bugs
Collaborate with a team to define design and ship new features
Proficient with ObjectiveC or Swift depending on project requirements
Experience with iOS frameworks such as Core Data Core Animation etc
Strong knowledge of SDLC methodologies ideally Agile
Experience with offline storage threading and performance tuning
Familiarity with RESTful APIs to connect iOS applications to backend services
Familiarity with push notifications
Proficient understanding of code versioning tools such as Git Mercurial or SVN
Understanding of Apples design principles and interface guidelines
Experience with performance and memory tuning with tools such as Instruments depending on project needs
Fresher with good technical knowledge or have training in iPhone are also welcome to apply for the Job"
JavaScript Developer,"Neoito is on the lookout for exceptional talents that can thrive in a highperformance environment as a JavaScript developer
Our techstack revolves around JavaScript React Angular Vue Nodejs MongoDB for the web and React Native and flutter for mobile and for Cloud services AWS GCP
Responsibilities and Duties
Youll partner with our black belt ninjas to add new features to our massive list of successful products do RD on cool things you and your team deem fit to be added to our product line
Key Skills
You will work with upper management to define software requirements and take the lead on operational and technical projects
Should be able to work independently with little supervision
Should have excellent organization and problemsolving skills
Develop highquality software design and architecture
Identify prioritize and execute tasks in the software development life cycle
Develop tools and applications by producing clean efficient code
Automate tasks through appropriate tools and scripting Perform validation and verification testing
Document development phases and monitor systems
Required Experience and Qualifications
3 years
Job Type Fulltime
Salary Up to 6000000 per month
Schedule
Day shift
Industry
Software Development
Work Remotely
Temporarily due to COVID19"
Node js developer,"We are hiring for Node Js Developer role in Chennai location
Node js 8 
Expressjs
MongoDB Php MySQL Pgadmin etc
DB management and data structure management
Code optimizing
Libraries and Frameworks knowledge
authtoken token system knowledge
Error handling
Please share CV at sadafleadersourcescom
00300 Years"
PHP Developer,"Key Skills
Laravel 5
PHP
MySQL
JavaScript
Git
Minimum experience
1 Year 
About this job
We are looking for PHP developers with a 1 year experience in Laravel PHP framework MySQL Must have working experience with Laravel 5"
Flutter Developer,"Looking for someone who is experienced and passionate in product development and love to code
A skilled software developer based out of Bangalore or readytomove
Someone who is looking to get involved in product development which involve their analytical and problem solving skill rather than just coding the requirement
Key Skills required Dart Flutter Android API integration Google Cloud Min 3 years experience
Added advantages UIUX design and development nodejs HTML CSS
Job Type Fulltime
Salary 20000000 50000000 per year
Benefits
Flexible schedule
Health insurance
Schedule
Day shift
Flexible shift
Supplemental Pay
Performance bonus
Experience
flutter 1 year Required
total work 1 year Preferred
javascript 1 year Preferred
Education
Bachelors Preferred"
Node js developer,"We are looking for a Node jsFullstack Developer Your primary focus will be the development of all serverside logic definition and maintenance of the central database and ensuring high performance and responsiveness to requests from the frontend You will also be responsible for integrating the frontend elements built by your coworkers into the application Therefore a basic understanding of frontend technologies is necessary as well
Responsibilities 
Integration of userfacing elements developed by frontend developers with server side logic
Writing reusable testable and efficient code
Design and implementation of lowlatency highavailability and performing applications
Implementation of security and data protection
Creating APIs and backend systems
Creating backend dashboards for data management
Experience with Reactjs and native is a plus but not required
Knowledge of Redis is added advantage
Backend infrastructure management and deployment
Experience with MongoDB Express is a plus
Requirements 
Bachelors degree in Computer Science Information Technology or a similar field
Previous experience working as a Nodejs Developer
Excellent troubleshooting skills
Good project management skills
Job Type Fulltime
Experience
software development 1 year Preferred
total work 1 year Preferred
Education
Bachelors Preferred
Industry
Software Development
Work Remotely
No"
Backend Developer,"Looking for backend developer with a good knowledge of python and django with minimum 1 year of experience
Fresher may also apply with a proper internship experience or have completed any project on the technology mentioned above
Job Type WalkIn
Salary 1800000 2500000 per month
Schedule
Morning shift"
Java Developer,"Permanent Hiring
Urgently Looking For Sr Java Developer For Noida Location
Exp Lvl 2 Yrs
Skillset on Core Java API development
MustHave Skills C Rest API Development Collection Sprint Boot MicroService Architecture Design Pattern eg Singleton Factory and Observer etc
Interested candidates with relevant experience please share your resume on Whatsapp 8239059462
Thanks
Tarun
Application Deadline 8122020
Expected Start Date 20122020
Job Type Fulltime
Salary Up to 110000000 per year
Benefits
Cell phone reimbursement
Commuter assistance
Flexible schedule
Food allowance
Health insurance
Internet reimbursement
Life insurance
Paid sick time
Paid time off
Work from home
Schedule
Day shift
Evening shift
Flexible shift
Monday to Friday
Morning shift
Supplemental Pay
Overtime pay
Performance bonus
Quarterly bonus
Yearly bonus
Experience
Core JAVA with API Development 2 years Required
C 1 year Required
Collection Sprint Boot Micro Service Architecture 1 year Required
Rest API Development 1 year Required
Design Pattern eg Singleton Factory and Observer etc 1 year Required
Education
Bachelors Required
Location
Noida Uttar Pradesh Preferred
Licence
Core JAVA with API Development Preferred
Work Remotely
Temporarily due to COVID19
Speak with the employer
91 8239059462"
Java Developer,"COMPANY OVERVIEW
PatientTrak is a leading cloudbased healthcare SaaS application used by healthcare organizations to reduce wait times build their brand and improve patient satisfaction Our software solutions enables leading healthcare providers across the nation to track patients improve online reputation management sendreceive automated surveys and communicate with patients via SMS text messaging
Please see us at wwwpatienttraknet
DUTIES RESPONSIBILITIES
We are seeking an experienced enthusiastic full stack software developer to support SaaS as well as custom programming for customer implementations
This individual will be responsible for various new feature developments implementing improvements and changes to the software application as well as troubleshooting customer issues Scrum methodology is key to our product release cycle so this individual will excel if they have worked on a scrum team before The right candidate should be entrepreneurial minded and preferably has some healthcare application and HL7 experience
REQUIRED KNOWLEDGE SKILLS AND ABILITIES
Web Applications developer in the NETVisual Studio
Experience with Microsoft SQL Server
IIS configuration
HTML XMLXSL Ajax
JavaScript JQuery Bootstrap
C VBnet
Telerik Controls
Creation of and systems integration with web services
Experience developing and maintaining systems with 3rd party APIs
Demonstrated knowledge of web hosting and web site management
Experience with GIT and Software Branching
Knowledge of tools such as Jira TFS or Wrike for User Story Tracking
QUALIFICATIONS
Comfortable in a small growth company environment flexibility and adaptability is a must
Resultsoriented and self disciplined
Bachelors degree in Computer Science or equivalent field preferred
Minimum of 57 years of broad experience in programming and design
Familiar with estimating user stories via product backlog grooming
Working in a ScrumAgile environment a plus
Entrepreneurial mindset
SALARY
The salary is based on the candidates experience
Job Type Fulltime
COVID19 considerations
We provide closed offices and a safe work environment Candidates may be able to work at home depending on the project
Experience
net 5 years Required
Location
Franklin WI Required
Work Location
One location
Visa Sponsorship Potentially Available
No Not providing sponsorship for this job
Companys website
wwwpatienttraknet
Work Remotely
Temporarily due to COVID19"
Node js developer,"Dear Candidate
Greeting from Apps Business IT Solution Pvt Ltd
We have an opening for Node JS Developer in Chennai
Immediate Joinees are preferable
Job Description 
Author Server side code in NodeJS
Build APIs according to the specifications
Experience authoring REST APIs with Swagger Spec
Unit Testing on NodeJS Modules
Create libraries in NodeJS that enable modular extensible design
Build integrations to various third party cloud applicationsweb services
Experience in Frontend Technologies like AngularReact is a plus
Qualifications 
Strong Core JS fundamentals
3 years experience working in NodeJS
Experience authoring REST APIs with Swagger spec
Unit Testing on NodeJS modules
Experience integrating third party APIs is a plus
Location Chennai
Notice Period Immediate or 15 days
Interested candidates kindly attach your profile for further assistance
Thanks
HR
Job Type Fulltime
Salary 30799800 136620300 per year
Schedule
Day shift
Experience
Node React JS 3 years Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
JavaScript Developer,"We have a new open position for WebJavaScript developer Candidates who apply must meet the following requirements
Engineering degree in Computer science or ECE background is a must
Strong understanding of JavaScript concepts with minimum of 13 year of experience Freshers or people without Javascript experience please dont apply
Strong fundamentals of UIUX design
ES6 Typescript basic understanding is expected
AngularJS ReactJS VueJS knowledge is expected
Candidate is expected to be an allround web developer Therefore knowledge of at least how to interface with the backend is expected Full stack knowledge is a plus
Very strong data structure and algorithm knowledge
Ideal candidate would be a very strong developer with great coding skills
Good English communication skills
Willingness to work on multiple projects simultaneously
Ability to work through ambiguous requirements and come up with a clear scope and problem statement
Willingness to learn the entire stack of frontend and backend technologies
If you have any live projects portfolio or GitHub handle please share them
If you would like to join us please send your resumes to careersadrobitcom"
