Job Title,Job Description
JavaScript Developer,"Javascript developers
As a javascript developer youll be responsible for creating frontend application using angular and other similar frameworks
Youll be working with an amazing team of frontend developers to package JS applications to be deployed on iOS and android devices
You will need to have experience in integrating different third party APIs using JS to provide functionality to our websites and apps
Experience with frontend development frameworks jQuery and Git will be a bonus
Email your CV"
Backend Developer,"Senior PHP Developer
Were searching for a Senior PHP Developer to join our Passionate team The candidate will be proficient with both frontend and backend development technologies possessing indepth experience in both
The candidate will be technically responsible for designing developing highly scalable webbased applications enterprise applications load balancing providing realistic solutions as per requirements etc
Requirements
3 or more years of relevant experience
Technology PHP CI Laravel Web Services AJAX JavaScript JQuery HTML5 CSS Bootstrap Angular JS MY SQL
Strong knowledge of JavaScript JQuery
Strong knowledge of API
Wellversed with HTML5 and CSS3
Soft Skills
Strong communication skills
Selfdriven team player who brings a strong ethic to the workplace
Comfortable tackling international projects
Able to upskill oneself when project requirements introduce new technologies and technique
About MS Web Designer SINGAPORE AND INDIA
We are a trusted Shopify experts and a dynamic eCommerce marketing agency with extensive experience of working with 1000 prestigious and ambitious brands worldwide Our creative team works to provide smart innovative web solutions and marketing strategies for eCommerce brands
Expected Start Date 2112020
Job Type Fulltime
Salary 2000000 4500000 per month
Experience
total work 2 years Preferred"
DevOps Engineer,"If youre happiest in an agile environment with complex projects to oversee theres a digital revolution underway in the UK and at CGI you can help shape it Our teams are bursting with talent and ideas and are ready to help you deliver transformative digital work for high profile clients
We need Senior DevOps Engineers to help further grow our digital teams of agile service design specialists within our Central Government Business to build and deliver user centred services and solutions in partnership with our clients across England and Wales You must already hold or be eligible to hold UK Security Clearance SC level to be considered
Build your career with us
It is an extraordinary time to be in business As digital transformation continues to accelerate CGI is at the center of this changesupporting our clients digital journeys and offering our professionals exciting career opportunities
At CGI our success comes from the talent and commitment of our professionals As one team we share the challenges and rewards that come from growing our company which reinforces our culture of ownership All of our professionals benefit from the value we collectively create
Be part of building one of the largest independent technology and business services firms in the world
Learn more about CGI at wwwcgicom
No unsolicited agency referrals please
CGI is an equal opportunity employer
Your future duties and responsibilities
As a Senior DevOps Engineer your work will include a multitude interesting projects learning modern tooling and techniques to facilitate cuttingedge products on a variety of cloud and baremetal platforms You will also get opportunities to lead projects as well as to contribute towards process and technology choices that help deliver the best solutions for our clients
Required qualifications to be successful in this role
Senior Engineers will need to show experience across the majority of the skillsexperience below
 Linux sysadmin experience
 Cloud platform experience Azure AWS etc
 Networking experience
 IaC tooling experience terraform etc
 Automated Configuration Management tooling ansible etc
 Problem solving experience in particular around connectivity issues
 An understanding of distributed systems
 Containerisation Docker and orchestration Kubernetes experience
 Secret Management experience
 Pipeline experience Jenkins Azure DevOps etc
 GitOps experience and an understanding of the importance of everything as code
 Experience in software development lifecycle AgileLean methodologies
 JIRA collaboration experience"
Java Developer,"Java Solutions Developer
Leading EDJE
Remote Welcome United States
Remote Work from Home Welcome US Only
Leading EDJE helps our partners solve their most complex business challenges by building them the highest quality custom softwareand we do it better than anyone else
Since 2007 we have honed a unique culture that promotes high positive energy with an entrepreneurial spirit Our firm is made up of exceptionally talented professionals who deliver exceptional results Our clients span a wide variety of industries but all have the common goal of choosing a partner who provides distinct creative solutions
We choose to work and live deliberately by our uncompromising core values Puts Team First Is Dedicated to Growth Does the Right ThingNot the Right Now Thing Approaches Problem Solving Passionately and Is Authentic and Clear It is an absolute must that our team members share these values and embrace them both professionally and personally
QUALIFICATIONS
We are interested in every qualified candidate who is eligible to work in the United States However we are not able to sponsor visas
The ideal Solutions Developer is a creative thinker who thrives on innovation and thinking outside the box Understanding how to approach complex issues is critical when delivering a solution on time and under budget In todays complex business environment the ability to provide realtime information and tie different technologies into a seamless solution is imperative
Leading EDJE team members we call ourselves EDJErs are continuous learners who are passionate about technology and thrive on keeping up with the latest technology trends They take advantage of every opportunity to grow their skills and knowledge
EDJErs are great team players who are dependable and reliable They are good communicators openminded and respect other opinions They are honest transparent and flexible The ideal candidate is authentic and personable not egocentric He or she recognizes the we in team success
RESPONSIBILITIES
The responsibilities of the Java Solutions Developer include but are not limited to the following
Ability to perform basic analysis tasks with minimal supervision
Ability to translate business and functional specifications into code
Ability to adapt to and learn new technologies with assistance
Ability to work individually and in a team environment
SPECIFICATIONS
Required
Minimum of 3years of professional handson Java development experience
Relevant experience in the information technology field
Ability to demonstrate competency in development languages and tools
A cando attitude a strong passion for technology and a willingness to learn new skills
Effective written and verbal communication skills including listening skills
Preferred not required but it helps
Java 7 or newer
Experience with one or more cloud platforms
Should have knowledge of at least one common Software Development Methodology SDLC Scrum Agile ATDD etc
One or more of the following JavaScript jQuery and Anglularjs or bootstrapjs Typescript Ruby Struts MVC Framework Hibernate J2EE HTML CSS Spring Maven JUnit Mocking Frameworks
Experience with unitintegration testing JavaJunitTestNG JavaScript Jasminemocha
Sense of humor
WHAT SETS LEADING EDJE APART FROM OTHER COMPANIES
Leadership says
Founded in 2007 Leading EDJE is a stable organization
Focused on organic growth providing quality over quantity
A familyfriendly culture focused on team members personal and professional growth
Opportunities for advancement
Well respected within the technical community for providing superior services
A team of A Players who respect and trust each other
The team says
Fun inspiring and engaging work environment
Extremely talented employees
Passion for doing the right thing for our clients our team and our image
Effective communication at all levelspositions
Leading EDJE is truly a company that practices what it preaches
Leadership team openly accepts feedback and works to come up with fair solutions
Professional growth is encouraged and enforced on an individual level
Supportive trusting and open relationships
Commitment to team"
Flutter Developer,"Diksha Technologies is A Top Product Development Organization is Hiring For Mobile application developer with Flutter and Dart
Experience 5 to 10 years
Qualification Any Engineering
Salary 10 LPA
Work Location Bangalore
Working days Monday to Friday
Working Hours 930600PM
Job Type Fulltime
Salary 30755000 170186500 per year
Schedule
Day shift
Monday to Friday
Experience
work 3 years Preferred
total work 4 years Preferred
Education
Bachelors Preferred"
Django Developer,"Job Summary
Published on 3 days ago
Vacancy 5
Employment Status Full Time
Experience 0 2 Yrs
Salary 1700025000
Interview Venue hyderabad
JOB DESCRIPTION
Python Junior Developer
We are looking for Python Junior Developers Python developers who will be trained to develop and support web applications The main scope of the project will include everything from backend to clientside code using optimal and efficient technologies frameworks and patterns As a Python Junior Developer your primary responsibilities will be support design and develop maintain and enhance applications Therefore its essential that as a Python Junior Developer you are trained at problem solving solution design logical thinking and highquality coding
RESPONSIBILITIES
Python Junior Developer
Willing to learn and support in delivering highquality application
Involve in integrating with frontend developers
Help writing testbacked serverside code
Analyzing requirements and designing new functionality
Supporting and fixing existing functionality
Involve in designing and building application layers
PRIMARY SKILLS
Python Junior Developer Trained OR Willing to learn
Python
Django
REACT
NODE
Express
PythonScript
HTML
CSS
Database optimization
AWS EC2 RDS SES S3
Familiarity with Agile Methodology TestDriven Development and software design patterns
WHATSAPP YOUR CV ON 917252888794 HR TEAM
Skills
Structural Design Engineer ASIC Design Industrial Designing Python Python Scripting 
Qualifications
Master in Software Engineering"
Full Stack Developer,lumosity online brain training program 85 million user 44 billion game played aim help member worldwide unlock full potential feel confident live best life lumos lab located soma area san francisco lumosity starting journey bring modern mindfulness practice audience million integrating best traditional teaching modern science engaging design create compelling experience inspire real practice learning project young team small great opportunity help shape build making new standalone application want iterate prototype quickly using shelf technology application eventually fold shared platform curious motivated full stack backend engineer want solve challenging problem scale payment developer productivity ability quickly learn technology stack identify area improve end user experience want work collaboratively talented people work closely client developer solve problem picking right tool job hand improve engineer work business system service system grow scale write clean backend code work prototyping system firebase aws interfacing rubyrails build system simple scale well proactively identify area improvement software product worked highperformance consumerfacing website least 4 year equivalent experience experience using distributed system babs computer science related field command modern programming language ruby python java go etc offer collaborative culture growth within encouraged regular creative learning session skill share forum guest speaker workshop continuous learning budget conference professional skill development competitive benefit option individual andor family medical dental vision plan commuter benefit parental leave one medical membership much flexible time gym cell phone reimbursement catered lunch 4 time week fully stocked kitchen snack dinner work late fun social event board game night work anniversary celebration weekly happy hour quarterly companywide event team lunch offsites past excursion include creative retreat cooking class escape room terrarium building recognize family important host bring child work day well kidfriendly offsite event empower employee give back community csr team host volunteer event year round
Full Stack Developer,revolutionary startup elearning industry looking full stack web developer join rapidly growing team team currently developing cloud based teaching technology utilized student around world ideal candidate skilled javascript full stack web developer working heavily node angular familiarity consuming api well large data set additionally candidate able effectively communicate excel within team based environment required skill experience 5 year javascript 3 year angular 2 5 year node desired skill experience familiarity rest api large data set tech breakdown 50 front end 50 back end daily responsibility 55 hand 45 team collaboration offer competitive pay 75000year doe receive following benefit casual workplace culture onsite gym 401 k paid sick time leave applicant must currently authorized work united state fulltime basis future position doe offer sponsorship jobspring partner part motion recruitment network provides staffing solution contract contracttohire direct hire across 10 major north american market unique expertise today highest demand tech skill set paired deep network knowledge local technology market result exemplary track record candidate client
PHP Developer,"Job TitleJr PHP Developer
Experience34 yrs
Job LocationBangalore
Job Description
Around 35 years of PHP integration technologies and frameworks codeigniter experience involving all the phases of software development life cycle
Excellent development skills to develop Web Applications Services and multithreaded server side implementations using PHP Web Services including REST and SOAP
Strong Knowledge in MYSQLMongoDB
Knowledge on developing APIs and micro services as an added advantage also with data structure
Knowledge in frontend technologies like HTML CSS Javascript Ajax Jquery Angular 4
Knowledge in GIT
Well versed with SQL Queries
Good logical and analytical skills and quick in grabbing functional aspects of many applications at a time
Should possess good communication skills to communicate during sprint stand up meetings with team members and client
Good behavioral skills to excel in software development projects execution
00400 Years"
Wordpress Developer,"Description WordPress Developer
Job Summary
Skills and knowledge require related to HTML CSS JavaScript jQuery Crossbrowser development custom post types plugins
Theme creation and integration
WooCommerce Multisite Multilingual
Security and mysql database"
Java Developer,"Overview
The New Products Software Developer is responsible for design development packaging and maintenance of application code on the Online Deposits project Online Digital Banking products The Developer is also responsible for the quality of the application code and adheres to the relevant coding standards and established patterns The Developer will provide with the technical expertise on the design and construction of new modules as well as the use of appropriate development tools by interacting with peer developers business analysts architects and other development teams
Responsibilities
JOB DUTIES
Work with application architects to understand functional and nonfunctional technical requirements and translate into code design
Document design develop test and debug code according to requirements
Package and deploy code onto Development SIT and preproduction environments
Work with GMF internal systems and 3rd party vendor teams to understand and implement technical interfaces
Work with business and analysts teams to understand and support the mapping of systems flows and data requirements
Participates and supports the defect resolution process by fixing the defects in a timely fashion
Serve as the technical expert in the design and development of application modules and shared code libraries
Advice 3rd party teams on the GMF standards including security coding and application design patterns
Assist project teams and application architects in estimating development time and effort
Participate in proof of concepts to define direction on application form and function
Effectively and consistently communicate status of assignments and deliverables to project team members stakeholders
Clearly articulate dependencies and escalate risks and issues promptly
Contribute to issue resolution activities
Perform other duties as assigned
Conform with all company policies and procedures
REPORTING RELATIONSHIP
Enterprise Software Development Manager
Qualifications
Knowledge
Spanish is would be an additional advantage
Expert in the software development and lifecycle processes
Understanding of key business functions and processes
Knowledge of standards and patterns in GMF IT
Understanding of GMFs Information Security Policies and Procedures how they fit within application development
Provide recommendations by applying business knowledge analytical skills and problemsolving skills
Desire for continuous improvement and high quality
Need to be selforganized resultsoriented selfmotivated collaborative enthusiastic and proactive
Skills
Influential communication skills for technical and nontechnical audiences written and verbal
Skilled with collaborative design and development
Ability to establish and maintain positive relationships with leadership IT vendors and business team members while conveying a positive customer focused and serviceoriented attitude
Ability to multitask meet expected delivery dates and perform effectively in a fast paced high energy teamoriented environment with calm and minimal supervision
Ability to hold themselves accountable and drive accountability of supporting teams
Additional Knowledge Skills and Abilities
Design patterns
Service Oriented Architecture SOA
Ability to meet expected delivery dates and tasks necessary to meet objectives
Experience with Object Oriented Programming including Java J2EE
Understanding of Web Service Protocols REST and SOAP
Understanding of APIs and API design including Authentication protocols such as SAML OAuth JWT etc
Experience in web technologies such as Angular JS JavaScript CSS HTML5 XMLXSLT JavaScript JSON andor Ajax
Good Understanding of Distributed Systems Databases Data Processing Streaming data
Good understanding of working in a SaaS model including handson experience on working on COTS products development
Understanding of Queues JMS Websphere MQ Active MQ
Experience with databases and query languages SQL MySQL
Security Exposure to TLS SSL Encryption Decryption publicprivate keys SFTPFTPs
Testing Experience in automated testing including unit and functional testing using Java JUnit JSUnit Selenium
IDE Experience with one or more Ecilipse jDeveloper Visual Studio
MiddleWare Oracle SOATIBCO BW
DevOps CICD Azure DevOps Maven Jenkins
Cloud Technologies Azure preferable but any other cloud experience is preferred as well
Version Control TFS Azure DevOps Git
Experience in one or more methodologies Waterfall andor Agile
Experience with Banking Platforms Temenos FIS or others preferable
Application Servers JBoss preferable but WebLogic Websphere or TomCat can be of an advantage
Education
Bachelors Degree or equivalent military or work experience required
Experience
57 years in software development required
Working Conditions
Subject to stressful situations
Travel may be required to support business needs
Possibility of working long hours including weekendsholidays occasional overtime may be required
LIEM"
PHP Developer,"01 year Freshers Experienced PHP Programmer job at Nagpur
We do require freshers experienced candidates to work as JrSrTL PHP DeveloperProgrammer at Pragma Softwares Nagpur
Job Summary
Experience 01 year Good knowledge of PHP or Industrial training or handson project experience is compulsory for Freshers
Education BE ComputerIT MCA MScIT BTech BCA
Location Nagpur
Role JrSrTL Php Developer
Key skills Specialization in CMSFrameworks like Magento Cake PHP Zend WordPress Drupal MVCCore PHP etc
Salary Salary as per industry standards skill set
Job Description
 Strong OOPS fundamentals Great PHP skills
 Having a good knowledge of Magento Cake PHP Zend WordPress Drupal MVCCore PHP
 Should know how to handle 3rd party API Payment gateways Ecommerce Complex functionality
 Good Communication Skills with Cando Attitude
 Can Handle Projects Independently
 Dynamic personality can work independently
 Professional Approach towards work
 Developing and maintaining dynamic websites and web applications
The candidate will be required to work in a team of an organized system Experience spanning across all phases of Software Development Life Cycle SDLC like Feasibility Study Analysis Design Coding Documentation Unit testing and Maintenance
Hiring Process
Online test with MultipleChoice Questions
Shortlisted candidates will be called for Personal Technical Interview"
iOS Developer,"Experience 24 years
Location Pune Bangalore
Requirements
 Design and build advanced applications for the native iOS platform
 Collaborate with crossfunctional teams to define design and ship new features
 Unittest code for robustness including edge cases usability and general reliability
 Work on bug fixing and improving application performance
 Continuously discover evaluate and implement new technologies to maximize development efficiency
Skills
 Proficient with ObjectiveC andor Swift Cocoa Touch
 Experience with iOS frameworks such as Core Data Core Animation etc
 Experience with offline storage threading and performance tuning
 Familiarity with RESTful APIs to connect iOS applications to backend services
 Understanding of Apples design principles and interface guidelines
 Knowledge of lowlevel Cbased libraries is preferred
 Experience with performance and memory tuning with tools such as Instruments
 Familiarity with cloud message APIs and push notifications
 Knack for benchmarking and optimization
 Proficient understanding of code versioning tools
What You Need for this Position
You should have knowledge of
Swift
Objective C DB
Design Patterns
UI understanding
Aditional
No of Positions
Education level
Career level
Experienced"
Backend Developer,"Tailwebs is a company that develops and markets a family of mobile apps and webbased applications that provides businesses with the very best informationgathering technology Right now we are adding some awesome tech geeks to our team of our engineers
We are looking for a motivated Full Stack Rails Developer to come join our fastpaced fun and rewarding agile team of professionals to create and support our family of business and mobile apps and webbased applications who will be building and working on very highend projects which are very competitive in the market
At Tailwebs you will have the opportunity to work on challenging technology problems and design solutions that are lasting sustainable and positive You will be part of a crossfunctional Scrum team and get to work alongside other top talents including our growing team of designers engineers and awesome developers
The ideal Rails Developer will 
Develop and maintain new and existing Ruby on Railsbased applications
 Should know GitHub frontend technologies such as JavaScript HTML5 and CSS3
Familiarity with concepts of MVC Mocking ORM and Restful
Design new relational data models and update existing ones using MySQL databases
Proficient understanding of code versioning tools eg Git GitHub Mercurial or SVN
Familiarity with development aiding tools such as Bower Bundler Rake etc
Familiarity with continuous integration
Develop code for both frontend and backend components
Participate in client meetings and translate their needs into technical requirements
Work with designers to implement designs and user interfaces
Work with continuous integration continuous delivery tools to automate application testing and deployment
Generate and maintain detailed documentation
Remain up to date with new development trends and technologies and contribute to companywide technology decisions
How you qualify for this 
The successful applicant should have
 2 to 4 years of backend development experience
Experience developing serverside web applications using frameworks such as Django or Ruby on Rails
Proficiency with modern frontend web development tooling HTML5 JavaScript CSS3 preprocessors frameworks
Experience with React or similar componentbased interface libraries
Willingness to learn new languages or technologies as necessary
Experience integrating thirdparty APIs
Ability to selfmanage and meet aggressive deadlines
Ready to work remotely and to travel to office location as necessary
JobType Full time
Job Type Fulltime
Salary 30000000 60000000 per year
Benefits
 Work from home
Schedule
 Day shift
 Flexible shift
 Weekends
Experience
 Backend Development 1 year Required
 Ruby on Rails 1 year Preferred
Industry
 Software Development
Work Remotely
 Temporarily due to COVID19"
JavaScript Developer,"Build well designed wellengineered stable scalable products across a variety of markets
Follow software design best practices such as continuous integration and deployment testdriven development and agile principles
001000 Years
Bachelor Of Computer Application BCA Bachelor of Science BSc Bachelor Of Technology BTechBE"
Network Administrator,"Hi
We are Hiring IT Admin System admin and the JD is as follows
should be able to handle server Fire wall systems Printers and network issues
Should be able to work independently on IT issues
Should have knowledge of trouble shooting
Need to handle overall IT department
Job Type Fulltime
Salary 1500000 2500000 per month
Experience
work 2 years Preferred
total work 2 years Preferred
Education
Secondary10th Pass Preferred
Work Remotely
No"
iOS Developer,"Umenit has a unique opportunity for an experienced IOS Developer to take a leadership roleThis is a great opportunity to join Our team where we encourage new ideas
Here are the kinds of skills were looking for
Maintain and enhance our iOS applications
Translate requirements and mockups into fully functioning features
Develop new and existing iOS applications features
Provide estimates on development cycles
Partner with designers to help define and implement User Interface improvements
Work with team members on serverside integration
Bonus points if you have
Experience with Apple Approval Distribution Process Ad Hoc Enterprise Distribution
SQL knowledge andor willingness to learn
Have built an approved store App
Experience working with testing
You are passionate about open source and contribute
Youre not afraid to solve deep technical challenges of a whole new level at a huge scale
You have an intrinsic curiosity in technological innovations and you are always on top of the latest trends Desired Candidate Profile
Required Experience
1 4 Years
More information and to send application
Please contact us at careersumenitcom"
Node js developer,"We are looking for a Nodejs Developer responsible for managing the interchange of data between the server and the users
Your primary focus will be the development of all serverside logic definition and maintenance of the central database and ensuring high performance and responsiveness to requests from the frontend
You will also be responsible for creating and integrating frontend elements into application s 
Therefore a basic understanding of frontend technologies is necessary as well
Responsibilities Writing reusable testable and efficient code
Design and implementation of lowlatency highavailability and performant applications
Implementation of security and data protection Integration of data storage solutions like MySQL PostgreSQL and MongoDB
Skills and Qualifications
Strong proficiency with JavaScript ES6 and above is a must Knowledge of Node frameworks such as E Nestjs Sailsjs
Understanding the nature of asynchronous programming and its quirks and workarounds
Good understanding of serverside templating languages such as EJS Jade Pug etc
Good understanding of serverside CSS such as Less or SCSS
Basic understanding of frontend technologies HTML5 and CSS3
Understanding accessibility and security compliance
User authentication and authorization between multiple systems servers and environments
Integration of multiple data sources and databases into one system
Understanding fundamental design principles behind a scalable application
Understanding differences between multiple delivery platforms such as mobile vs desktop and optimizing output to match the specific platform
Creating database schemas that represent and support business processes
Implementing automated testing platforms and unit tests
Proficient understanding of code versioning tools such as Git Knowledge of frontend frameworks such as jQuery or React would be a plus
Should have worked with at least one DB type Ex MySQL PostgreSQL
Have ORM knowledge such as Sequelize or Mongoose would be a plus
Expected Start Date 2112020
Job Type Fulltime
Salary 26499900 111993600 per year
Schedule
Day shift
Weekends
Experience
AWS 1 year Required
GIT 1 year Required
Node JS 2 years Required
SQL 1 year Required
Education
Bachelors Required
Work Remotely
Temporarily due to COVID19"
Flutter Developer,"Job Description 
Design and build advanced applications for the Flutter platform
Collaborate with crossfunctional teams to define design and ship new features
Experience to create complex UI in Flutter Platform
Experience in using various Flutter plugins extensions libraries
Experience in using REST APIs Streaming APIs Videos
Proficiency in Dart programming language
Unittest code for robustness including edge cases usability and general reliability
Work on bug fixing and improving application performance
Continuously discover evaluate and implement new technologies to maximize development efficiency
Must have built at least two app with Flutter SDK
Experience with thirdparty libraries and APIs
Work with outside data sources and APIs
Continuously discover evaluate and implement new technologies to maximise development efficiency
Develop production quality flutter based apps with Health metrics around crash reporting and improvements tracking
Explore investigate and prototype leadingedge concepts
Add native components in the app where flutter experience is not ideal
Build app to be extremely lightweight at install time and also have small memory footprint while in use while measuring and maintaining this over time
Analytics and custom event tracking with Firebase Google Analytics and Experience with Firestore Database and Firebase Remote Configuration
AB Testing setup with Firebase and Google Optimize where needed
Experience 
2 years of experience with Flutter apps Experience with Native App development
Working understanding of Javascript HTML and CSS
Production deployment experience
Experience consuming services exposed via RESTful APIs
Comfortable with AB testing test automation and other best practices
Proven ability to work independently lead projects and mentor other engineers
Experience authoring testing and deploying code missioncritical applications
Basic Database concepts OOPs Concepts and Data Structures
Experience developing and integrations with common APIs eg Firebase Google etc
Awareness of Android platforms iOS platforms
Overview
Offered Salary
4 Lakh 30 Lakh
Experience
2 to 4 years
Company Address
Ahmedabad Gujarat
contacteasyeducationguru"
Node js developer,"Roles Responsibilities
We are looking for an expert JavaScript developer who is highly skilled with VUEjs
Serverbased Nodejs development
Good selfmanagement skills highly organized and able to prioritize
Excellent understanding of CSS HTML Javascript
Required Skills Technical Competency
4 years of experience in Node JS Server side and VUEJS
Implement web applications and components with the Vuejs framework following generally accepted practices and workflows
Strong experience with Nodejs while utilizing Nodejs frameworks
Coding and implementation using best practices to produce high performingscalablesecured modules
Desired Skills
Experience with distributed source control like Git
Understanding of serverside rendering and its benefits and use cases
Excellent communication skills both written and verbal documentation"
PHP Developer,"What the role demands
We are looking for a PHP Developer responsible for managing backend services and the interchange of data between the server and the users Your primary focus will be the development of all serverside logic definition and maintenance of the central database and ensuring high performance and responsiveness to requests from the frontend You will also be responsible for integrating the frontend elements built by your coworkers into the application Therefore a basic understanding of frontend technologies is necessary as well
Responsibilities
Integration of userfacing elements developed by frontend developers
Build efficient testable and reusable PHP modules
Solve complex performance problems and architectural challenges
Integration of data storage solutions
Skills And Qualifications
Strong knowledge of PHP web frameworks such as CakePHP
Understanding the fully synchronous behavior of PHP
Understanding of MVC design patterns
Basic understanding of frontend technologies such as JavaScript HTML5 and CSS3
Knowledge of objectoriented PHP programming
Understanding accessibility and security compliance
Strong knowledge of the common PHP or web server exploits and their solutions
Understanding fundamental design principles behind a scalable application
User authentication and authorization between multiple systems servers and environments
Integration of multiple data sources and databases into one system
Familiarity with limitations of PHP as a platform and its workarounds
Creating database schemas that represent and support business processes
Familiarity with SQLNoSQL databases and their declarative query languages
Proficient understanding of code versioning tools such as Git"
Full Stack Developer,mission create delightful human environment view manufacture view dynamic glass new generation smart window let natural light view enhance mental physical wellbeing significantly reducing headache eyestrain drowsiness addition view window reduce glare heat improving energy efficiency building 20 percent view window digital connected controlled anywhere including phone blind shade required view dynamic glass already installed 400 building multiple market including commercial office airport hospital multifamily residence including major airport like san francisco boston charlotte douglas office wework overstockcom fedex kaiser permanente well fargo hewlett packard enterprise culture view full thinker explorer builder great tradition disrupting industry challenging way think everyday essential team view ha reinvented something ha nt changed century simple window transforming largest industry world real estate ever dreamed changing world make better place join u looking fullstack web developer join growing team working collaborative environment chance work new project help shape upcoming product position requires fluent java javascript experience building application reactredux fluent restful service building consuming understand modern frontend toolchain webpack aws npmyarn etc backend toolchain spring boot docker etc capable fullstack architecture design release new software constantly join u working devops mode responsible development delivery operation test automation continuous delivery unit testing integration testing come naturally expect code thoroughly tested unit ui snapshot test comfortable working aspect solution desired skill experience 5 year professional javaj2ee software development experience computer science related degree comparable experience full stack developer frontend expertise javascript jquery html cs preferred angularjs required strong programming skill java preferably java 8 experience json restful webservices required websecurity skill saml encryption certificate web attack protection db expertise sql nosql variety hibernate jpa mybatis mqtt kafka preferred junit automated testing testdriven development experience plus spring ioc framework required build tool jenkins travis testing framework junit powermockito repos git comfortable linux commandline environment proven track record developing releasing supporting multiple high quality product professional experience developing high performance scalable complex system strong interpersonal skill sense humor exceptional character view inc equal opportunity employer
DevOps Engineer,"Experience 510 Years
Work location Bangalore
Base location Bangalore
CTCBudget 2024 LPA
Technology AWS CLOUD DEVOPS
Additional Information
We have an opportunity with with one of our reputed client in Bangalore for DevOps Engineer 
Exp 58 Years CTC 2024 LPA Inclusive 8 Variable
Interview Process Questionnaire WebEx Round Should be available to complete assignment in weekdays and should be ready for 90 Min WebEx round
Skill Required Technical
IncidentsProductionCICDdesigningJBossTestingsolution sellingcloudschedulesindian institute of TechnologyQAawsSDLCimplementationsolutiondevopsautomationApache TomcatscriptingplanningLeadership HIringdevelopingProduction supportlogistic documentationinfrastructureapplication developmentproduct developmentPythonlife insurancedjangoperl scriptingQuality AssurancetechnologycoordinationIT infrastructureProcessestransformationIT productJavaarchitecturesupportmaintenanceLinuxAdvance ExcelRuby on RailsstrategyreportingAutomation TestingtomcatSolrorchestration
Skill Required Other
Very Good communication skills
Ready to work in bangalore
Responsibilities"
Full Stack Developer,thrilled announce hiring grow team product 3play medium offer truly unique opportunity work small team developer company offer startupminded size culture robustly backed steady stream customer project every day system process hundred hour video content helping u improve expand way people consume online medium make web video content accessible also excited brandnew product pipeline looking enthusiastic full stack developer strong work ethic eager learn solve challenging problem build new feature product pair developer well work independently project given every opportunity show made take charge project need little leadership work large new product fix small bug everything role responsibility expand transcript editing tool used hundred captioners customer efficiently edit timesynchronized text along video source add creative new feature interactive transcript video accessibility plugins implement new feature request well fix customer contractor facing application build integration thirdparty apis including video hosting platform cloudbased machine learning service speechtotext texttospeech service aggregate analyze visualize large data set across hundred thousand hour billion word worth uploaded video content pitch team component application demand immediate attention position requirement 3 year experience demonstrable aptitude ruby rail another web development framework strong communication collaboration skill determination step challenge eagerness learn share knowledge good problem solving debugging ability selfmotivation drive progress including collaborating others insatiable curiosity discover everything work hood least one 1 2 year professional experience writing kind software 2 degree csrelated field nice proficiency coding language ruby python java c good knowledge javascript html cs familiarity algorithm algorithmic complexity git github collaborative version control system company 3play medium rapidly growing profitable startup making huge impact way people consume online medium provide premium captioning transcription audio description translation solution 2500 higher ed enterprise medium government customer goal simplify workflow flexible apis secure online account system integration multitude player platform lecture capture system got start 2007 mit sloan based boston work environment awesome work environment team hard working laid back fun politics wasteful meeting project get done quickly efficiently team dedicated building successful company spacious office lot natural light game room friendly dog named bo share view ambition time need work long difficult hour work fun interesting gratifying work direct impact company success location perk boston fort point red line near south station heart boston thriving innovation district boston seaport new restaurant bar popping regularly surrounded boston buzzing tech scene benefit competitive compensation stock option medical dental vision plan 401k vacationsick pay disability life insurance transportation subsidy company outingssocial event beerkombuchacold brew tap
Machine Learning,"This is not a projectbased position This is a fulltime longterm position with the opportunity to travel to the clients office in Silicon Valley two times per year
You will be responsible for implementing machine learning and predictive modeling techniques that will have a major impact on the company
This is an excellent opportunity for smart machine learning engineers who want autonomy and the freedom to turn their big data ideas into reality
What Youll Be Doing
Implement machine learning and predictive modeling techniques eg recommending content to users ranking content to users based on multiple variables
Tune SQL queries for RedshiftHadoop
Analyze data and performance of data products
Implementing machine learning and predictive modeling techniques eg recommending content to users ranking content to users based on multiple variables
Who You Are Experience Skills
Commercial machine learning experience not just academic or research experience
Experienced in machine learning techniques
Experience with a variety of Big Data tech distributed machine learning and computing frameworks S3 Spark Hadoop Elasticsearch etc
Experienced in creating highperformance algorithms prototypes and predictive models
Experience with deploying solutions in AWS
Experience with Python data science ecosystem Pandas SciPy scikitlearn NLTK Gensim etcExperience with fullstack development building large distributed systems and large scale data pipelines
What We Offer
Competitive salary
Challenging work on complex and very innovative projects
Work in an international environment
Generous benefits package with all kinds of great stuff
Trainings accustomed to your needs
Flexible working environment
Cozy and friendly atmosphere
How To Apply
To apply email your resume to with the subject line Machine Learning
When applying please provide a resume and any links to your technical blog githubbitbucket and other reviewable code examples
By choosing to apply you agree
To the processing of your personal data by Whizzystack Sp z oo located in Noida for the purpose job application This consent enables processing of any data provided in your application
To the processing of your personal data by Whizzystack Sp z oo located in Noida for the purpose of future recruitment processes
The Controller of your personal data is Whizzystack Sp z oo with registered office at Noida Uttar Pradesh Your data is processed for the purpose of the current recruitment process Providing data is voluntary but necessary for this purpose Processing your data is lawful because it is necessary in order to take steps at the request of the data Your personal data will be deleted when the current recruitment process is finished unless a separate consent is provided below You have the right to access correct modify update rectify request for the transfer or deletion of data withdrawal of consent or objection"
