Job Title,Job Description
Full Stack Developer,sapient consulting public sector looking people simply put driven make difference solving today toughest challenge team helping transform government area business technology marketing working public sector environment foster growth creativity demand openness clientfocused delivery celebrates initiative innovation chance bring idea new thinking today challenge work truly unique work environment sapient consulting public sector job title software developer java job title software developer java report project manager location minneapolis mn employee status fulltime travel 5 start date immediately clearance requirement public trust job summary looking selfmotivated candidate proficient java based application development ha experience willingness learn aspect modern application development full stack developer candidate work member crossfunctional agile delivery team within larger interdependent enterprise platform project qualified applicant must detailoriented resultdriven individual work well within team environment good interpersonal skill responsibility work closely within crossfunctional agile delivery team understand requirement create development story design document implement story develop java based application using spring soa framework perform unit api testing follow development best practice participate peer code review integrate update frontendpresentation layer using html5 css3 javascript angular develop update technical design document based functional specification optimize development user experience requirement experience guideline 1 3 year experience developing java based application using spring equivalent framework knowledge experience developing application using service oriented application architecture working knowledge styling user interface using xhtmlhtml5css content javascript knowledge javascriptui library eg jquery implementing ajax solution plus demonstrates ability technical design develop using java jdk 8 technology including jsp jsf spring framework demonstrate experience using development best practice demonstrates ability implement micro service using java framework spring good understanding data access framework like springdao hibernate excellent analytical processoriented skill excellent verbal written skill ability work collaboratively multidisciplinary team prior experience consulting firm agency preferred knowledge handcoded html5 css3 sas javascript dom knowledge section 508 standard compliance plus must us citizen us legal permanent resident eligible us government clearance bachelor degree required college university sapient consulting public sector sapient consulting public sector part publicissapient leading provider strategy technology marketing service wide array us governmental agency focused driving longterm change transforming citizen experience use technology help agency become accessible transparent track record delivering mission critical solution ability leverage commercial best practice serve trusted advisor government agency federal bureau investigation library congress national institute health united state department health human service united state department homeland security information visit http publicsectorsapientconsultingcom reasonable accommodation made necessary known physical mental disability otherwise qualified applicant employee unless would impose undue hardship operation company business sapient u equal opportunity affirmative action employer qualified applicant sapient u receive consideration employment without regard race color religion sex national origin disability protected veteran status
JavaScript Developer,"Javascript Developer
Role Javascript developer
Location Jaipur
Experience 04 years
Skills and Qualifications
02 year experience in developing frontend components using ObjectOriented JavaScript HTML5 and CSS3
Skilled at ObjectOriented JavaScript and having a working knowledge of at least one of the following frameworks Angular React etc
Add on Excellent knowledge of working with dynamic data eg JSON XML
Good understanding of version control systems like Git
Roles and Responsibilities
Develop new userfacing features
Optimize applications for maximum speed and scalability
Assure that all user input is validated before submitting to backend services
Collaborate with other team members and stakeholders
Identify and establish best practices and frameworks keeping in mind parameters of performance responsiveness and reuse
Translate designs and style guides into interactive user interfaces ensuring crossbrowser compatibility performance and robustness
Deliver highquality code that is maintainable and readable
Develop and maintain features using JavaScript frameworks such as Angular or React Skills
Job Type Fulltime
Experience
work 1 year Preferred
total work 1 year Preferred
JavaScript 1 year Preferred
Education
Secondary10th Pass Preferred
Work Remotely
No"
Wordpress Developer,"Job Description
Do you want to join one of the fastestgrowing Digital Agencies in Punjab Infino is looking for an experienced WordPress Developer having great skills and the ability to solve unique complex and technical web problems
If you live and breathe the fundamentals of web design and want to command an impressive portfolio then Rayana Web is the best place for you We have collaborated with international clients around the globe and have successfully completed major projects with our proven industry experience
Infino offers a platform to enhance your development skills and impart your knowledge under the guidance of industry experts Our clients are listed in Fortune 500 companies or have ROI in millions each day A candidate who wants to unplug from the surroundings and wants to live in a professionally driven environment where the emphasis is put on developing coding analytics collaborative work ethic and cuttingedge coding skills
Working at Infino 
Life at Rayana web is very happening The company focuses on personality development by arranging various kinds of fun and educational activities Timetotime special activities movies trips and dinner etc are organized to create a friendly environment and better coordination among the employees Moreover various perks are given based on the performance and efforts of the individual
Infino is looking for highly talented and motivated individuals with a minimum of 36 years of experience to join its WordPress team
Job Description
Experience required 36 yrs
Vacancies 2
Salary Best In Industry
Timing 800 to 430 5 Days Working
Roles and Responsibilities
Understanding Client Requirements and functional specifications
Designing developing maintaining and optimizing secure and scalable multitier web applications
Testing the website and identifying any technical problems and hitches
Uploading the web site onto a server and registering it with different search engines
Determining any functionality that the site must support and developing PHP content based on practical approved layout
Identifying the content type the site will host and ensuring compatibility with the PHP programming requirements
Skills Required 
Bachelors degree with 3 years of experience
Strong knowledge of PHP web frameworks
Experience in working with WordPress Drupal and Joomla
Experience with Laravel AngularJS JQuery Ajax Bootstrap
Understanding the fully synchronous behaviour of PHP
Understanding of MVC design patterns
Knowledge in HTML CSS Jquery Javascript and Mysql
Knowledge of objectoriented PHP programming
Familiarity with SQLMySQL databases and their declarative query language
Ability to work to deadlines as a team member
Job Type Fulltime
Salary 1500000 3000000 per month
Schedule
Morning shift
Experience
total work 2 years Preferred
Education
Bachelors Preferred
Work Remotely
No"
Full Stack Developer,full stack developer dublin office job description full stack developer job assist team execution digital development project maintenance request addition thoughtful opinion make well built digital experience skilled php nodejs ruby similar programming language addition skilled html cs javascript burning passion craft must hard worker love collaborate team member inside technology team responsibility 2 4 year experience perform role developer multiple project simultaneously reliably meeting deadline delivering fully functional web project willing put effort drive application finish line passion learn explore encourage development team utilize new web platform emerging standard tool best practice respond timely brand manager digital producer support client suggest viable solution client request provide accurate software development estimate ha attention detail ability build accurate user interface skill required solid understanding digital software development life cycle process methodology proficient php node ruby python open source development language proficient html5 proficient css3 proficient javascript basic understanding animation display capability inside svg canvas basic understanding database management mysql nosql andor postgressql basic understanding web application performance basic understanding web application security basic understanding devops tool git gulp grunt deploybot jenkins related process apis user authentication caching concept http protocol restfulbasic understanding general web architecture basic understanding interfacing 3rd party application api sasspass provider familiar least one modern javascript framework angular react backbone ember ha thoughtful opinion lead technical conversation internal stakeholder external client burning desire push envelope continually improve process ability team member come creativedesign background work brainstorm potential application creative department connelly partner insightful innovative work focus empathy lens view see world eye connelly partner connelly partner independent fullyintegrated marketing agency us empathy develop relationship unique connection consumer agency ha two office boston dublin filled 150 employee accomplished strategic planning creative content generation medium planning buying digital strategyexecution public relation social search branded entertainment integrated production analytics utilize power empathy crafting customized content leverage creativity science intuition innovation create productive engagement brand audience connelly partner ha long honored top workplace including recently acknowledgment bbj 2017 best place work adage 2016 best place work adage small agency award winner best culture gold information connelly partner please visit wwwconnellypartnerscom follow u twitter instagram connellyagency like u facebook wwwfacebookcomconnellypartners connelly partner unable sponsor visa time protect interest party connelly partner accept unsolicited resume source directly candidate connelly partner pay fee placement resulting receipt unsolicited resume
Network Administrator,"Introduction
At IBM work is more than a job its a calling To build To design To code To consult To think along with clients and sell To make markets To invent To collaborate Not just to do something better but to attempt things youve never thought possible Are you ready to lead in this new era of technology and solve some of the worlds most challenging problems If so lets talk
Your Role and Responsibilities
As a Network Administrator you are responsible to maintain a reliable secure and efficient data communications network You will configure maintain and monitor all active network equipment in order to ensure smooth network operation
You are selfmotivated and willing to learn about new technologies vendors and IBM client environments Solving problem and network skills are required You will be a team player with proven communication skills and that is willing to work with other teammates to aid support to both our internal and external clients
Responsibilities
Responsible for recovering provisioning failures and will be first point of contact for any provisioning related issues
Configuration implementation troubleshooting in the field of Cisco IP telephony Network Infrastructure
Demonstrate expertise in switching domain such as VLAN Voice VLAN VTP STP PoE Ether channel HSRP Routing Protocols etc
Review each provisioning request incident and plan the activities with minimal impact to customer environment
Manage Cisco Unified Communication Products such as Cisco Unified Communications Manager CUCM 9x 10x 11x
Required Technical and Professional Expertise
Minimum 5 years of experience in IT domain
Proficient in Cisco Unity Connection Cisco Unified Presence
Solid understanding of Cisco Unified Communication Express Cisco Unity express Gateways such as Cisco Analog Gateways H323 Gateway MGCP Gateway SIP Gateway CUBE
Validated knowledge of Trunks such as SIP Trunks E1 T1CASCCS FXS FXO etc
Handson experience on Cisco Unified Contact Center Express Prime License Manager UCS
Solid understanding of Gateway protocols such as H323 SIP MGCP SCCP
Validated knowledge on Endpoints like Cisco IP Phones Cisco IP Communicator Jabber SIP Soft Phones
Preferred Technical and Professional Expertise
You should be able to work in collaborative environments that use agile methodologies to encourage creative design thinking and find innovative ways to develop with cutting edge technologies
Ambitious individual who can work under their own direction towards agreed targetsgoals and with creative approach to work
Intuitive individual with an ability to manage change and proven time management
Proven interpersonal skills while contributing to team effort by accomplishing related results as needed
Uptodate technical knowledge by attending educational workshops reviewing publications
About Business Unit
At Global Technology Services GTS we help our clients envision the future by offering endtoend IT and technology support services supported by an unmatched global delivery network Its a unique blend of bold new ideas and clientfirst thinking If you can restlessly reinvent yourself and solve problems in new ways work on both technology and business projects and ask What else is possible GTS is the place for you
Your Life IBM
What matters to you when youre looking for your next career challenge
Maybe you want to get involved in work that really changes the world What about somewhere with incredible and diverse career and development opportunities where you can truly discover your passion Are you looking for a culture of openness collaboration and trust where everyone has a voice What about all of these If so then IBM could be your next career challenge Join us not to do something better but to attempt things you never thought possible
Impact Inclusion Infinite Experiences Do your best work ever
About IBM
IBMs greatest invention is the IBMer We believe that progress is made through progressive thinking progressive leadership progressive policy and progressive action IBMers believe that the application of intelligence reason and science can improve business society and the human condition Restlessly reinventing since 1911 we are the largest technology and consulting employer in the world with more than 380000 IBMers serving clients in 170 countries
Location Statement
For additional information about location requirements please discuss with the recruiter following submission of your application
Being You IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer All qualified applicants will receive consideration for employment without regard to race color religion gender gender identity or expression sexual orientation national origin genetics disability age or veteran status IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status"
Java Developer,"Providence St Joseph Health is calling a Software Developer 1 to our location in Beaverton OR
We are seeking a Software Developer 1 to perform a variety of technical administration development and support functions for Information Services Works with customers vendors consultants and other Information Services staff in performing their duties Oncall support is a requirement for any Developer position Developers are required to provide 247 oncall support on a rotational basis
In this position you will have the following responsibilities
Gather and analyze simple to complex business requirements
Specify and implement technical plans for solutions
Combine business and technical knowledge to gain agreement and implement solutions within crossfunctional teams
Verify correctness of software using manual and automated testing strategies
Verify performance of software using load testing and other strategies
Follow enterprise defined change control standards Follow HIPAA security and other security requirements
Qualifications
Required qualifications for this position include
High School Diploma or GED
4 years demonstrated software development experience in an enterprise environment OR
2 year degree plus 2 years of demonstrated software development experience in an enterprise environment OR
4 year degree
About Providence in Oregon
As the largest healthcare system and largest private employer in Oregon Providence offers exceptional work environments and unparalleled career opportunities
The Providence Experience begins each time our patients or their families have an encounter with a Providence team member and continues throughout their visit or stay Whether you provide direct or indirect patient care we want our patients to feel that they are in a welcoming place where they can be comfortable and free from anxiety Our employees create the Providence Experience through simple caring behaviors such as acknowledging and welcoming each visitor introducing ourselves and Providence addressing people by name providing the duration of estimated wait times and updating frequently if timelines change explaining situations in a way that puts patients at ease carefully listening to their concerns and always thanking people for trusting Providence for their healthcare needs At Providence our quality vision is simple
Providence will provide the best care and service to every person every time
Providence is consistently ranked among the top 100 companies to work for in Oregon It is also home to two of our awardwinning Magnet medical centers Providence hospitals and clinics are located in numerous areas ranging from the Columbia Gorge to the wine country to sunny southern Oregon to charming coastal communities to the urban setting of Portland If you want a vibrant lifestyle while working with a team highly committed to the art of healing choose from our many options in Oregon
For information on our comprehensive range of benefits visit
httpwwwprovidenceiscallingjobsrewardsbenefits
Our Mission
As expressions of Gods healing love witnessed through the ministry of Jesus we are steadfast in serving all especially those who are poor and vulnerable
About Us
Providence is a comprehensive notforprofit network of hospitals care centers health plans physicians clinics home health care and services continuing a more than 100year tradition of serving the poor and vulnerable Providence is proud to be an Equal Opportunity Employer Providence does not discriminate on the basis of race color gender disability veteran military status religion age creed national origin sexual identity or expression sexual orientation marital status genetic information or any other basis prohibited by local state or federal law
Schedule Fulltime
Shift Day
Job Category Development
Location OregonBeaverton
Req ID 271686"
PHP Developer,"Job Description PHP Develop
Writing clean fast PHP to a high standard in a timely and scalable way
Producing detailed specifications
Troubleshooting testing and maintaining the core product software and database
Job brief
We are looking for a PHP Developer who is dedicated to the craft writes code that they are proud of and can hit the ground running
What does a PHP Developer do
A PHP Developer writes beautiful fast PHP to a high standard in a timely and scalable way that improves the codebase of our products in meaningful ways
You will be a part of a fullstack creative team that is responsible for all aspects of the ongoing software development from the initial specification through to developing testing and launching
Responsibilities
Write clean welldesigned code
Produce detailed specifications
Troubleshoot test and maintain the core product software and databases to ensure strong optimization and functionality
Contribute in all phases of the development lifecycle
Follow industry best practices
Develop and deploy new features to facilitate related procedures and
Qualifications for PHP Developer
Proven experience as a PHP developer in a competitive environment
Strong knowledge of PHP coding and webbased applications
Good understanding of website integration and software creation
Excellent verbal and written communication skills
Able to follow clear instructions
Strong analytical and problemsolving skills
Creative ability to produce effective solutions to client problems
Good team player that is enthusiastic about delivering results
Able to work seated in front of a computer screen for long hours at a time
23 years of Experience
GraduateComputer scienceEngineering
Job Type Fulltime
Schedule
Monday to Friday
Experience
4 2 years Required
Education
Bachelors Preferred
Licence
Core PHP Preferred
Programming Languages needed
HTML Required
CSS Required
JavaScript Required
Python Required
PHP Required
NET Required
Java Required
Work Remotely
Temporarily due to COVID19"
Java Developer,"About Us
As the global leader in agile market research GutCheck works as an extension of your team and blends rigor speed and experience to uncover valuable audience insights helping you make more informed decisions quickly and with confidence
GutCheck Culture
We are driven to find future GutCheckers who thrive in an agile environment who embody our GASI Values aka hire people who Give A S Were not for everyone and thats ok Do you have grit Do you want to grow by challenging yourself Do you want to be part of something greater than yourself
At GutCheck we believe that the best ideas come from within and everyones voice matters We strive together every day to make heroes out of our clients If this type of mindset ignites the passion within you come join us
Our Technology
React TypescriptJavaScript NextJS Cypress Spring Boot ElasticSearch Kafka MongoDB Java Microservices AWS Graph Database
The Role
You will conduct some of the most complex and vital work critical to the engineering department You will help GutCheck diversify our technology ensuring our competitive advantage in the marketplace and thereby creating value for the company including high impact projects such as automation platform development and big data integration
We are looking for a collaborative full stack engineer to design build and deploy solutions to complex problems
Has professional experience with React TypeScriptJavaScript NextJS Cypress REST APIs Machine Learning Graph Database and NoSQL MongoDB is a plus
Comfortable developing test strategies designing automation frameworks can write unitfunctional tests to drive up code coverage and automation metrics
Create highlevel architectural specifications frameworks and initial proofs of concept as well as help teams execute the design and adjust plans as necessary
For more information on the company and the GutCheck team please go to wwwgutcheckitcom
This job description is not a complete list of your qualifications or position roles
GutCheck is proud to be an equal opportunity employer We are committed to equal opportunity regardless of race color ancestry religion gender gender identity genetic information parental or pregnancy status national origin sexual orientation age citizenship marital status disability or Veteran status"
Full Stack Developer,twittercom one largest popular website world code operates massive scale speed serving billion request per day connecting hundred million active twitter user realtime information life world live come part team publisher incentive team working building system incentivize premium publisher like nfl bloomberg nasa put content platform build product help publisher successful twitter make easier publisher manage business make money twitter also build product help publisher measure improve result joining team highlyskilled enthusiastic passionate engineer working leading edge space challenge support best work career opportunity truly global impact working product touch hundred million user team made talented people world many different background work together beautiful cambridge location build product reach every person planet often relax together perhaps sharing lunch coffee talking listening learning one another part closeknit team working concert focused organization comprised engineer designer product manager twitter believe good system design require collaboration end result simple yet sophisticated also promote openness contributing open source sharing data twitter api learn http devtwittercomadsoverview team size kept small encourage big contribution team member promote meaningful collaboration technology stack mainly based scala java backend javascript cs html frontend mobile deep io android experience extraordinary engineer passion helping twitter change world passionately motivated ship product used hundred million people around world every day fullstack engineer solid understanding backend system design technology experience full web technology stack eg http cooky header asset loading caching broad knowledge javascript ecosystem re someone excels usercentric product development ha passion making beautiful smooth delightful web experience desktop mobile requirement 5 fullstack development experience fullstack role bias backend strong technical background experience building backend service serverside technology java scala thrift nodejs solid understanding storage caching system interface api design able use apply real world situation complex constraint experience using modern web technology like es6 react redux html5 lesssass experience working closely across variety team including product management designer frontend engineer technical depth allows rapidly fix bug dedicated enthusiastic approach solving complex problem advocacy principle accessibility ability build interface accessible user disability detailed approach writing test quality assurance knowledge core c concept common data structure algorithm profilingoptimization qualification bs higher computer science equivalent work experience bonus point prior experience videorelated technology prior experience working consumer internet company committed inclusive diverse twitter twitter equal opportunity employer discriminate based race color ethnicity ancestry national origin religion sex gender gender identity gender expression sexual orientation age disability veteran status genetic information marital status legally protected status san francisco applicant pursuant san francisco fair chance ordinance consider employment qualified applicant arrest conviction record
PHP Developer,"PHP
MySQL
Laravel
Ruby
Are you an highly experienced ambitious Fullstack developer looking for a challenging role where you can learn lots more We are looking for a motivated PHP Laravel developer with 36 years of experience to come join our agile team of professionals
Responsibilities
Finding solution and implementing the same for the task allocated
Client communication on technology and solution front if needed
Collaborate with other team members and stakeholders
An ability to perform well in a fastpaced environment
Excellent analytical and problem solving skills
Requirements
Minimum 1 year of experience in MVC Laravel Framework
Good experience with MySQL and DB schema design
Good background in Linux deployment
Experience in JavaScript Angular JS HTML CSS Jquery Ajax
Good experience in Web Application Development Database Concepts
Experience in REST and SOAP API
Experience in GIT version control
Work as independent team player"
Network Administrator,"looking for it manager freshers can also apply
Responsibilities
o Plan organize control and evaluate IT and electronic data operations
o Coordinating technology installations upgrades and maintenance
o Selecting and purchasing new and replacement hardware and software when necessary
o Testing troubleshooting and modifying information systems so that they operate effectively
o Generating performance reports for operating systems
o Assuring all IT activities are performed within the parameters of applicable laws codes and regulations
o Evaluating technology risks in order to develop a network disaster recovery plan and backup procedures
o Design develop implement and coordinate systems policies and procedures
o Ensure security of data network access and backup systems
o Act in alignment with user needs and system functionality to contribute to organizational policy
o Identify problematic areas and implement strategic solutions in time
o Audit systems and assess their outcomes
o Preserve assets information security and control structures
Qualifications
Requirements
o Proven working experience as an IT Manager or relevant experience of 02 years in a fastpaced environment ideally in a Product or a GIC Solid system administration configuration and troubleshooting experience with sound knowledge of Cloud computing
o Ability to analyze performance issues and provide root cause using analysis logs and various tools
o Excellent knowledge of technical management information analysis and of computer hardwaresoftware systems
o Hands on experience on Storage requirements for internal cloud and virtualized Platforms
o Expertise in data center management and data governance
o Handson experience with computer networks network administration and network installation
o Highly proficient in Microsoft Windows software server MS Office and Exchange
o Ability to manage personnel
o Engineering degree bachelors in computer science MIS or similar field
o Multitasking and time management skills ability to prioritize tasks
WHATSAPP YOUR CV ON 9I7252983264 HR TEAM"
Java Developer,"ob Description 5 years of experience in designing and developing Java J2EE Applications Advanced knowledge of architecture design and business processes Full Software Development Life Cycle experience within an Agile framework Expertlevel coding skills with Java and J2EE Spring Framework
Banking Domain mandatory
interested candidate please send me profiles on
Contract length 12 months
Expected Start Date 14122020
Job Types Fulltime Contract
Salary 5000000 8000000 per month
Schedule
Monday to Friday
Experience
JSP 1 year Preferred
Java 5 years Preferred
Education
Bachelors Preferred
Licence
Java SE 7 Programmer Preferred
Work Remotely
No"
Java Developer,"Our client is seeking a Java Developer to join their team in New York NY
This role provides an exciting opportunity to motivated candidates to work in a fastpaced environment on varied projects from short term tactical enhancements to strategic initiatives that impact multiple firm systems and business groups Candidates will be involved in all phases of SDLC such as requirements gathering designing developing testing and supporting the application in production
Qualifications
Required
A Bachelors degree in Computer Engineering Computer Software or related field of study
5 years of experience in enterprise level Java development
Experience in development using Java 8 and frameworks such as Spring and Apache suite of libraries
Understanding of data structures caching design patterns multithreaded and highperformance architecture
Comfortable working on Unix
Proficient in ANSI SQL
Background in financial technology
Desired
Experience in Portfolio Accounting system
Experience in SybaseDB2
Experience in distributed caching solutions
Experience in stream processing with Kafka and cloudbased development
Experience in Front end technologies like HTML JavaScript
Job Type Contract
Schedule
Monday to Friday
Work Remotely
No"
Java Developer,"VividCloud is immediately hiring a fulltime permanent fullbenefit Java Software developers at all levels from JR to SR level
We are located in Brunswick ME and will consider remote candidates in ME NH and MA Candidates outside of these regions will not be considered at this time
We have NOT been slowed down from the recent COVID19 virus we are actually expanding and growing 
WE OFFER HEALTH INSURANCE STARTING ON YOUR FIRST DAY OF HIRE
We offer very competitive wages 
VividCloud is a fastgrowing software services company with a focus on helping clients digitally transform their products and businesses using the AWS cloud technology stack Our engineering teams are 100 USbased with our first engineering center in Brunswick ME We focus on applications in Medical Industrial Consumer Devices Automotive and Financial industries
Software is the engine of the 21stcentury economy We are creating nationally strategic software jobs here in the US
We are looking for key contributors for very interesting development projects involving the transformation of multiple software systems to cuttingedge cloud technologies This role requires strong Java and JavaScript skills and a solid understanding of building and deploying microservices Candidate must have been a Full Stack Developer in the past Handson coding across all tiers is preferred
No visa sponsorship is available for this job
Responsibilities and Duties
 Design and develop highly scalable production level code using Java and JavaScript
 Implement core REST JSON based APIs
 Develop native AWS cloud applications
 Participate in design discussions and ensure designs are aligned with architecture and roadmap
 Work closely alongside other developers and QA engineers using the Agile software development lifecycle
 Work in a dynamic changing environment using continuous integration and a devops model to rapidly develop test and deploy code into production
 Research and recommend relevant technologies toward overall technical strategy
Qualifications and Skills
 Bachelors degree in Computer Science Engineering or related discipline
 28 years of professional software development experience
 24 years of indepth development experience with JavaJ2EE
 14 years performing objectoriented design and building backend applications with REST API services using Java and Nodejs
 3 years of solid experience with SQL and NoSQL based solutions
 CICD experience
 Experience building highly scalable distributed and faulttolerant cloudnative applications
 Ability to write clean modular reusable code using design patterns and experience with unittest driven approach to development
Preferred
 Handson experience with Amazon AWS EC2 S3 API Gateway ECS Fargate SQS SNS Lambda Kinesis
 AWS certification
 3 Java Spring Boot
 3 years building singlepage applications using ReactJS
 Property and Casualty Insurance domain experience
Job Type Fulltime
Pay 3500 4200 per hour
Benefits
401k
Dental insurance
Disability insurance
Health insurance
Life insurance
Paid time off
Professional development assistance
Vision insurance
Schedule
Monday to Friday
Experience
Java 2 years Preferred
Location
Brunswick ME 04011 Preferred
Application Question
What city and state do you reside in
This Job Is Ideal for Someone Who Is
Dependable more reliable than spontaneous
Peopleoriented enjoys interacting with people and working on group projects
Adaptableflexible enjoys doing work that requires frequent shifts in direction
This Company Describes Its Culture as
Outcomeoriented resultsfocused with strong performance culture
Peopleoriented supportive and fairnessfocused
Teamoriented cooperative and collaborative
This Job Is
Open to applicants who do not have a college diploma
Companys website
wwwvividcloudcom
Work Remotely
Yes"
Flutter Developer,"Hello All
We are hiring Flutter Developer who can develop mobile applications from start to end or independently We can help to create APIs but you need to complete the app Please attach some app link in your CV as well
Thank you
My Coders
Job Type Fulltime
Salary 1500000 3500000 per month
Schedule
Day shift
Supplemental Pay
Performance bonus
Yearly bonus
Experience
software development 1 year Preferred
work 1 year Preferred
total work 1 year Preferred
java 1 year Preferred
Education
Bachelors Preferred"
Wordpress Developer,"Skills
Minimum 2 years of experience in WordPress Development
Expertise in WordPress Custom Theme Development and Plugin Development Customization
Knowledge in Elementor Custom Post Types Templates etc
Developing and providing maintenance support for WordPress sites
Must have the Knowledge of existing WordPress functions hooks plugins
Knowledge in WordPress security and optimization"
Wordpress Developer,"Responsibility
 Web fundamentals like PHP WordPress Html CSS
 Candidate will be responsible for development of backend frontend wordpress themes plugins
 Development of WooCommerce theme addon creation customization of WooCommerce features
 A wordpress framework like genesis
 Knowledge of existing inbuilt wordpress functions
Requirements
 Must be good in programming skills Php HTML5 CSS3 Javascript Must have a strong understanding of industry trends CMS
Benefits
 Working with high skilled engineers in a young and professional environment
 Obtain guidance and awareness of new and advanced technologies
 Competitive salary
 Working hours 5 daysweek"
Machine Learning,"Job Description
Our brand is rapidly growing and its time to add to our production Team We are looking for an enthusiastic Virtual Data Analyst who fits with our company culture and is excited to evaluate manage and maintain the quality of all of our projects
ARDEM Data Services part of a USbased global professional services company is experiencing rapid growth and working for many notable large companies We provide specialized boutique outsourcing and business automation solutions in the US and abroad Our clients include fashion moguls pop culture clients and other household name brands Companies come to us when they are looking for a true partner to help them grow for long term capacity With every person we add to our production team we are looking for them to help us provide our clients with the whiteglove service they desire
We are looking for graduate candidates who could work with us during the Night Shift ie 1200 AM to 0900 AM five days a week
Work from Home Opportunity Job Requirements
Job Type Either Full time 8 Hrs or Parttime
Nature of Work Data Processing of US Logistics invoices
Work Time 1200 AM to 0900 AM Monday to Friday
Shift Time Nightshift
Employment Type Contractual
Graduates BTechBScBComBBA
Postgraduates MTechMScMComMBA
Communication Excellent English Skills
Resources PCLaptop and Broadband connection
Experience Both Freshers and Experienced candidates can apply
If you are looking for an exciting work from home opportunity then look no further as we are hiring processors and analysts to work from home
Learn more at httpsardemcomardemdataservicesprivatelimitedcareers
Job Types Fulltime Parttime
Salary 14400000 18000000 per year
Schedule
Night shift
Experience
total work 2 years Required
Education
Bachelors Required
Location
Lucknow Uttar Pradesh Preferred
Language
English Required
Shifts
Night Required"
Database Administrator,job description oracle sql dba responsible implementation configuration maintenance performance critical microsoft sql oracle server system ensure availability consistent performance production ibm sterling b2b integrator system handson position requiring solid technical skill well excellent interpersonal communication skill must capable working independently collaboratively responsibility configure maintain database server process including monitoring system health performance ensure high level performance availability security apply data modeling technique ensure development implementation support effort meet integration performance expectation independently analyze solve correct issue real time providing problem resolution endtoend refine automate regular process track issue document change assist developer complex query tuning schema refinement provide 24x7 support critical production system perform scheduled maintenance support release deployment activity hour share domain technical expertise providing technical mentorship crosstraining peer team member qualification bachelor s degree computer science c management information system mi information technology computer engineering ce related discipline 48 year sql oracle server administration experience required experience performance tuning optimization pto using native monitoring troubleshooting tool experience backup restores recovery model knowledge high availability ha disaster recovery dr option database server experience working window server linux excellent written verbal communication ability organize plan work independently ability work rapidly changing environment ability multitask contextswitch effectively different activity team additional information information kept confidential according eeo guideline small sample benefit perk offer comprehensive medical dental vision matching 401k generous pto policy commuter benefit happy hour fun event gamebreak room bagel wednesday
PHP Developer,"Job Summary
Looking for developers to join a dynamic team for a very exciting product based company
Candidate should have strong experience in PHP Laravel experience preferredMysql Jquery JSON Rest APIs Payment Gateway
Excellent communication skills to participate in Team meetings Timely escalation of issues
Candidates should have a good knowledge on software development methodologies and be able to work on projects individually or as part of a team
The candidate should have critical thinking problem solving stress tolerance abilities
Must have a strong interest in learning new skillstechnologies and curiosity to explore various technologies and solution approaches
Responsibilities and Duties
The person will be a developer and sometimes work as a team lead project coordinator The candidate might be chosen for client communication roles for InternationalDomestic clients
Required Experience Skills and Qualifications
The candidate must be BEMCA
The candidate must have atleast 1 year of experience
The candidate must be very proficient in PHP
Good English communication will be preferred NOT MANDATORY
Job Type Fulltime
Salary 1500000 4000000 per month
Experience
software development 1 year Preferred
total work 1 year Preferred
Education
Bachelors Preferred
Industry
Software Development
Work Remotely
No"
Database Administrator,town foxborough seeking highly skilled professional department administrator support town building inspection department department administrator responsible management dayto day operation building inspection department interact resident business board selectman town department elected official successful candidate posse superior administrative skill customer service skill ability maintain database position requires utmost dependability flexibility attention detail demonstrated ability perform fastpaced environment duties include limited to supporting operation building inspection department preparing correspondence creating maintaining record report answering telephone call providing information referral person telephone responding complaint processing mail person also process permit application maintains database calculate fee enter data pertaining permit fee maintain record produce building permit online manually completes electrical plumbing gas trench permit produce weekly work schedule department personnel maintain inspection log coordinate inspection request update edit town website inspection department design review committee foxborough committee disabled citizen also monitoring procuring supply department process vendor inspector invoice responsible munis function including inputting salary calculating fee producing payroll monitoring budget processing invoice maintaining financial record employee generate report inclusion budget process produce monthly permitting statistical financial report use finance director chief assessor school department annual town report u census bureau publication job also entail oversight annual inspection process including preparation monthly draft notice fee application annual five year inspection place assembly institutional building multifamily dwelling according renewal schedule full job description available human resource department qualifications experience high school education course office procedure business practice associate degree related field desirable two three year progressively responsible office experience equivalent combination education experience strong technical organizational skill communication skill required salary benefits 35 hourweek benefiteligible position salary range 26823270 per hour position covered collective bargaining agreement united steelworker town foxborough please apply online submit cover letter resume http wwwfoxboroughmagovpagesfoxboroughmahrindex application accepted august 14 2018 posting date july 25 2018 equal opportunity employer the town foxborough accommodates need physically challenged disabled people reasonable mean accordance american disability act
