Job Title,Job Description
DevOps Engineer,"Job Description
We are looking for a DevOps Engineer to expand and strengthen its exceptional team at our Gurgaon office
Duties and responsibilities 
Implement best practices for code management build deploy and release across multiple teamsproducts in CI CD model
Should be able to address and perform root cause analysis for the technical issues encountered by the project team and to provide effective solutions
Should be able to understand the nature of the application then design and build an automated deployment toolset and infrastructure
Design Deploy and Maintain application infrastructure on Cloud platforms
Implement and improve monitoring and alerting
Requirement 
Code management best practices such as branching merging and integration strategies with Git BitBucket SVN
Management of continuous integration servers like Jenkins CircleCI VSTS or TFS and creating Jenkins CICD pipelines for Java LAMP MEAN and MERN Applications and Mobile Apps
Experience in using any Build tool such as Maven Gradle etc
Familiarity with container orchestration services such as Docker Kubernetes ECS GKS
Administrative proficiency on Unix systems Linux UbuntuOS CentOS or any other Server OS flavor
Installation configuration and performance tuning of AppWeb tier IIS Apache Tomcat or JBoss for different technology stacks MEAN MERN LAMP on different environments ie Windows Mac and Linux
Configuration Management experience such as Ansible Chef Puppet or similar
Experience in integration and configuration of APM tools such as Zabbix NewRelic DataDog
A working understanding of code and scripts using any language Bash or Perl Python or Ruby
Expert knowledge of database installation tuning and replication MySQL MSSQL MongoDB
Experience of minimum one Cloud platforms ie AWS Azure or Google Cloud AWS is preferred"
Software Engineer,"In a constantly changing world we work together with our people clients and communities to enable them to fulfill their potential to do great things We believe that by bringing everyone together we can solve problems using innovative technology that can create a world that is sustainable and secure At NTT we encourage you to remain continuously curious as that is what keeps you fast flexible and relevant No two days will be the same but that is what will help you grow and realize your full potential
The power is in your hands to do great things Its time to lead the change be the authentic you to solve difficult challenges to set the pace of change and to unleash your potential
Want to be a part of our team
JavaScript developers who is proficient with Reactjs to work on the NTTAS projects
Working at NTT
We are looking for JavaScript developers who is proficient with Reactjs Your primary focus will be on developing user interface components and implementing them following wellknown Reactjs workflows such as Flux or Redux You will ensure that these components and the overall application are robust and easy to maintain You will coordinate with the rest of the team working on different layers of the infrastructure Therefore a commitment to collaborative problem solving sophisticated design and quality product is important
Responsibilities
1 Developing new userfacing features using Reactjs
2 Building reusable components and frontend libraries for future use
3 Translating designs and wireframes into high quality code
4 Optimizing components for maximum performance across a vast array of webcapable devices and browsers
Skills
1 Strong proficiency in JavaScript including DOM manipulation and the JavaScript object model
2 Thorough understanding of Reactjs and its core principles
3 Experience with popular Reactjs workflows such as Flux or Redux
4 Familiarity with RESTful APIs
5 Knowledge of modern authorization mechanisms such as JSON Web Token 6 Familiarity with modern frontend build pipelines and tools
7 Experience with common frontend development tools such as Babel Webpack NPM etc
8 Ability to understand business requirements and translate them into technical requirements 9 Familiarity with code versioning tools like GIT 10 Good understanding on Agile and waterfall development process
11 Knowledge on TDD and should have worked in SCRUM teams
12 Fundamentally strong in computer science and should be aware of the latest development trends
13 Quality conscious and should seek for continuous improvement
14 Able to present the solutions to the team and do detailed code reviews
What will make you a good fit for the role
KRA KPIs
1 Defect free code and high quality outputs
2 Timely delivery of the projects
3 Should be a team player and work on selfimprovement
Join our growing global team and accelerate your career with us Apply today
Equal opportunity employer
NTT is proud to be an equal opportunity employer with a global culture that embraces diversity We are committed to providing an environment free of unfair discrimination and harassment We do not discriminate based on age race color sex religion national origin disability pregnancy marital status sexual orientation gender reassignment veteran status or other protected category"
iOS Developer,"You are someone who is wellorganized resourceful flexible has the ability to multitask and has extraordinary attention to detail You must have strong communication skills and the ability to develop strong working relationships with internal and external resources A willingness to take ownership and work independently under tight deadlines
Reasoning Skills
This role will need to solve practical problems and deal with a variety of concrete or abstract variables in situations where only limited standardization exists Must be able to interpret a variety of instructions furnished in written oral diagram or schedule form
Other Skills and Abilities
Ability to work effectively and efficiently without supervision while utilizing time management and multitasking skills is required Must be able to remain calm in stressful situations in order to leverage a patient and methodical approach This role also needs to be selfmotivated to learn and seek out new information in a rapidly changing environment
You would have
Strong Experience developing and testing native iOS apps
Expert in iOS development Swift
SwiftUI expertise
Experience designing building and maintaining RESTful APIs and backend
Experience with 3rd party libraries frameworks and services
Experience with security privatepublic keys encryption app security
Experience with UIUX design
Experience releasing apps through App Store and Google Play
Solid understanding of the full mobile development life cycle
4 years of industry experience in software engineering
Portfolio of iOS apps on the App Store other relevant work
Desired Skills Experience
Demonstrated ability to coordinate crossfunctional work toward task completion
Experience developing commercial mobile apps
Experience implementing unit tests
Experience with Git version control system
Experience implementing multithreaded and distributed multitier systems
Essential Duties and Responsibilities include the following Other duties may be assigned
Work with the Scrum team to develop new native software that will be a key component of our product offering
Provide technical guidance in software design and development activities May oversee the development team and coordinate strategies amongst teams to ensure technologies are interconnected and product lines are working smoothly
Code test debug document and maintain software applications using established coding standards and methodologies
Participate in Scrum activities perform code reviews contribute to a high performing growing team
Own components of the architecture and direct the work of other team members
Ensure new software meets quality standards through writing unit and automated tests
Troubleshoot debug resolve product issues as they arise
Assist in designing interfaces to improve user experience
Support the application lifecycle concept design test release and support Follow established development documentation testing and deployment processes
Gather requirements and suggest solutions serve as an integrator between business needs and technology solutions
Collaborate with the product development team to plan new features
Participate in planning and scoping meetings for future projects
Work crossfunctionally to resolve complex customer problems
Responsible for managing and maintaining project and work backlog able to reprioritize tasks as the business deems appropriate
Stay current with new technology trends
Train coach and mentor other engineers
Interview process
1 One hour meeting getting to know you and your experience
2 One hour technical interview
3 One hours final interview to get you started
 if you make it step 3 that means you pretty much got the job
 your interview is performed as a group meeting over zoom meeting and it requires the candidate to share screen and prove that is on a mac computer Also a live camera microphone are essential for the interview A stable internet and a place with minimal noise is a must since there is not much time to spend fixing your net speed
 Please note the interviewer might cancel your interview short if you do not comply with the above statements
Job Type Fulltime
Pay 7000000 8000000 per month
Schedule
Monday to Friday
Morning shift
Work Remotely
Yes"
Java Developer,"Java Developer Schaumburg IL
Are you currently working with Java JavaScript Spring Junit JBoss IBM Message Queuing and InfoSphere Looking for a progressive fast paced company that offers stability a great benefits package and an employeefocused culture you could thrive in
Zurich is currently seeking a Java Developer with 7 or more years experience to work out of our North American headquarters in Schaumburg IL and will serve as a clientfacing leader within the organization using Java and JavaScript to improve results In this role you will be working on enhancement andor development projects proof of concepts analysis design solutions coding and implementation In addition you will be reviewing analyzing and modifying systems per requirements via tasks including but not limited to coding testing and debugging Additional responsibilities will include consulting with business partners and users to identify current operating procedures and clarify system objectives as well as problem solving preparing technical documentation and knowledge sharing with support resources
The Java Developer will manage and control system development projects and will undertake the most complex business analysis and software development work typically requiring a deep knowledge of working practices and business processes in one or more business areas Provides technical advice and guidance to colleagues to support the specification and development of software solutions
If you think you could be a fit for this role and match the Basic Qualifications below apply today
Basic Qualifications
Bachelors Degree and 7 or more years of experience in the Software Programming Applications area
OR
High School Diploma or Equivalent and 8 or more years of experience in the Software Programming Applications area
OR
Zurich Certified Insurance Apprentice including an Associate Degree and 5 or more years of experience in the Software Programming Applications area
AND
Experience assisting with design coding benchmark testing debugging and documentation of programs
Experience working with multiple phases of software systems programming applications
Experience working with multiple programming languages
Preferred Qualifications
5 or more years of Java implementations including user interfaces integrations and web services
JDK version 7 to 11 experience and working knowledge of older versions
Excellent objectoriented analysis design skills DevOps skills and system integration skills
Experience designing and developing processbased solutions
Experience in enforcing best practices in Java architecture design and coding
Java Services Development experience
Experience leading a group of developers
Experience with Agile process methodology
Strong leadership and problemsolving skills but with the ability to work independently and as a member of a team
Strong verbal and written communication skills
Insurance industry experience
Additional Information
Imagine working for a company that truly cares about their employees customers stakeholders and communities they serve Imagine working for a valuesdriven organization that has the ambition and desire to be the best global insurance provider in the world Zurich is that place where 55000 employees across approximately 200 countries and territories are all focused on helping people and helping companies protect what is truly most important to them We are a valuesdriven organization that takes pride in the work that we do every day and we have the ambition to be the best global insurer in the world
EOE disabilityvets
Zurich does not accept unsolicited resumes from search firms or employment agencies Any unsolicited resume will become the property of Zurich American Insurance If you are a preferred vendor please use our Recruiting Agency Portal for resume submission
Primary Location United StatesIllinoisSchaumburg
Schedule Fulltime
Travel Yes 10 of the Time
Relocation Available No
Job Posting 101420"
Full Stack Developer,need h1b gc gcead usc required detail experience full stack development javascript architecture aws good team player good organizational skill attention detail
Network Administrator,"looking for ui developer freshers can also apply
Job Summary
A UI developer in Applicate is responsible for developing interactive UI for mobile based web based mobile andor desktop platform The Developer would work closely with Application Developers to build highly efficient userfriendly interfaces The person would evaluate and recommend appropriate usage of RichUI components and capabilities to enhance the user experience
Personal Attributes
Strong innovative and initiativeseeking approach to problem solving and finding solutions
Flexible and proactiveselfmotivated working style with strong personal ownership of problem resolution
Strong communication skills with sound articulation and comprehension
Ardent desire to explore and learn emerging interactive technologies
Experience Guidelines
Experience required 02 years
Excellent knowledge of React Redux HTML5 CSS3 JavaScript
Knowledge of Object Oriented JavaScript OOJS JavaScript libraries and their practical uses in building complex interactive experiences
Knowledge of fluid grids and building responsiveadaptive websites using Bootstrap etc
Knowledge of clientside templating languages like Handlebars Mustache etc Preferred
Familiarity of working with frontend build systems and automating the same using Grunt Gulp is a plus
Moderate to Strong graphics manipulationoptimization skills using Photoshop
Education Full Time Bachelors Masters degree Any field
Job Types Fulltime
Experience
CSS 02 year Preferred
javascript 02 year Preferred
HTML 02 year Preferred
ReactJS 02 year Preferred
WHATSAPP YOUR CV ON 9I7252983264 HR TEAM"
Network Administrator,"Sportz Interactive is looking to hire an experienced IT Support associate with experience in Systems Administration IT infrastructure and networking with exposure to DevOps
ROLE
Complete responsibility for effective installationconfiguration operations and maintenance of systems hardware and software infrastructure
Managing IT Systems Networks IT infrastructure and various applications working across teams
Ensuring reported issues are resolved within defined SLA
Creating impeccable data security backup infrastructure and managing firewall device
Evaluating softwarehardware products freecommercial and working with vendors managing licensing requirements and IT procurement
Monitoring the system daily and respond immediately to securityusability concerns
Managing and troubleshooting of switches and access point
CANDIDATE PROFILE
MustHave
24 years experience in Systems Administration with IT Infrastructure and networking
Strong understanding of DNS management Email management Endpoint security
Experience in Windows ServersGood Communication Skills
Passion for sports Problemsolving Team player Target Result orientation
Good to Have
AWS Cloud Infrastructure management for overall value addition
Experience in Firewall management
Managed large server farms including cloud remotely and in an automated fashion
Certified courses in Information Technologies and Security Domain CCNACCNPMCSECEH"
Full Stack Developer,searching outstanding selfmotivated junior web developer responsible developing innovative reusable webbased tool lamp stack wordpress javascript jquery junior web developer apply expertise web programming writing clean efficient semantic code provide technical solution engaging digital campaign streamline production task managing publishing digital content junior web developer also assist production maintenance web page email campaign web application act technical lead variety marketing project take place throughout school year fulltime year round benefited position working monday friday 900am 600pm agreed upon schedule director start date asap learn harker please visit website http wwwharkerorg looking bachelor degree 14 year relevant education experience web tooling automation eg git grunt gulp npm bower etc least 2 year relevant experience building website andor web application proficient html cs javascript serverside language php python ruby working knowledge wordpress theme andor plugin development linkedin profile url online portfolio work essential duty responsibility web developmentprogramming create user interface provided design concept using html cs javascript install configure troubleshoot maintain wordpress installation build custom plugins theme needed integrate opensource plugins library tool project apply latest web development trend standard create web page email web application widely accessible userfriendly secure easily maintainable identify development problem offer solution within team setting provide technical solution streamline andor automate production task possible participate full lifecycle website initial planning stage launch maintenance openly communicate regular status change project general content management gather produce proof publish web content harker school marketing channel email web daily basis perform routine site maintenance update needed use collect analyze data provided web analytics software google analytics crazyegg optimizely etc all personnel harker office communication must following posse excellent written verbal communication skill work well pressure deadlinesensitive multitask environment posse timemanagement organizational skill necessary meet deadline manage workflow maintain orderly workspace contribute productive supportive positive dynamic work environment department professional dress demeanor best represent school desire work around exceptional student faculty stimulating academic environment school growing national reputation posse strong work ethic exercise discretion prudent judgment handling confidential sensitive information understand enthusiastically support mission school department know understand follow school policies know understand key role office communication play keeping parent student staff prospective family general community informed harker school activity programs knowledge skill ability requirement ability communicate effective english staff outside firm etc person telephone ability sit extended period time able reach overhead shoulder horizontally bending waist kneeling crouching retrieve file cabinet shelf ability hear individual group telephone intercom communication public address announcement emergency signal etc posse valid california driver license working automobile ability move around three campus job site ability work evening weekend needed working condition ability see read computer screen various document related assigned activity must sufficient manual dexterity able operate office equipment including limited computer fax machine copy machine modem telephone able lift 20 pound occasionally 10 often mission mission educate student success college beyond foster kindness respect integrity within safe nurturing environment achieve academic excellence development intellectual curiosity personal accountability love learning comprehensive program exceptional faculty staff help student discover develop enjoy unique talent honor individuality embrace diversity promote leadership service preparing student take place global citizen
Django Developer,"Responsibilities
 Follow good coding testing and documenting practices and adhere to existing standards
 Participate in design and code review
 Adhere to good agile practices like Refactoring Test Driven Development and Continuous Integration
 Analyse requirements wireframes and capabilities of related systems to propose appropriate solutions and build prototypes when needed
 Practice clean stable unittested code and accompanying documentation where needed
 Mentor team members by sharing industry best practices using proven tools and techniques
 Continuously discover evaluate and implement new technologies to maximize development efficiency and improve performance across teams
 Foster a culture of selflearning amongst the team
Qualifications
 Proficiency in developing custom code
 Developing systems using open source on Azure would be added advantage
 Minimum 2 years experience on following technologies using Linux Ubuntu platform 
Python
Django
HTML
CSS
Javascript
Certification is must
Job Type Fulltime
Pay 3500000 4500000 per month
Schedule
Monday to Friday
Morning shift
Weekends
Experience
software development 1 year Preferred
work 1 year Preferred
4years 2 years Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
Full Stack Developer,los gatos california content delivery netflix responsible significant portion internet traffic peak time working collaboratively isps deploy open connect netflix content delivery network open connect delivers 100 video traffic today continually adding functionality support advanced application improve quality experience customer support backbone network site around globe thousand isp partner working internal development team network hardware vendor deliver creative feature everincreasing scale assist development operation network infrastructure well aid netflix making intelligent business decision seeking software engineer build unified consistent user experience across various service service allow network engineer architect isp partner engagement manager capacity planner team netflix programmatically configure network monitor health analyze traffic perform traffic engineering plan new site circuit list mean exhaustive project stakeholder continue grow person responsible uxui delighting user across company many know personally alone effort supported top software network engineering talent need understand deeply focus realworld benefit system product customer user driven bias toward autonomy given lot context problem trying solve need figure solve invested longterm view need deliver value month quarter need avoid technical debt form unnecessary complication serve u poorly future submit portfolio showcasing elegant interactive uis javascript framework ideally react position focused uxui development portfolio need attest significant professional experience demonstrate skill additional programming language ideally python go comfortable cloud environment comfortable gnulinux distribution great verbal written communication skill love experience following grpc tcpip equal opportunity employer value diversity inclusiveness netflix discriminate basis race religion color national origin gender identity expression sexual orientation age pregnancy maternity marital status veteran status disability status
DevOps Engineer,"Job Summary
We are seeking a DevOps Engineer who is passionate about building complicated workflows and maintaining a variety of different networked systems The right candidate will interact with stakeholders across Engineering QA IT Operations and Marketing
Job Duties
Work with both development and QA teams with a focus on automating builds and deployments
Design and develop a continuous deployment pipeline integrating GitLab Jenkins and Docker for a variety of server types
Implement CICD in projects GitLabCI
Source Code Management SCM using tools eg Github with Git workflows
Enable software build and deploy using tools such as Jenkins Maven Elastic Container Service Lamba Docker Repository
Write plan and create infrastructure as a code
Monitoring ITSM automation incident creation from alerts
Build system status reports
Ensure team collaboration using Jira Confluence and other tools
Build environments for unit tests integration tests system tests and acceptance tests
Maintain and administer Jenkins systems
Qualifications
Bachelors degree in computer science or related field required
5 years of experience in handson DevOps engineering
3 years of experience supporting software development teams
1year handson experience with Docker in public cloud Environments
Apache Webserver configuration and administration
Expert in using AWS toolkits
Good understanding of cloud application design patterns and practices preferably AWS
Ability to quickly learn new technologies
Strong problemsolving skills
Excellent oral and written English communication skills
Strong Linux and network administration skills
Experience implementing CICD
Experience using a wide variety of open source technologies and cloud services
Experience with infrastructure automation solutions Ansible Chef Puppet etc
Experience with AWS
Preferred Qualification
Experience with Adobe Experience Manager
Relational Database administration
Terraform
Some overlap with our onshore team Working with US team would require a few hours per week overlap
About Avalara
Were building cloudbased tax compliance solutions to handle every transaction in the world
Imagine every transaction you make every tank of gas cup of coffee or pair of sneakers every movie ticket meal kit or streamed song every sensortosensor ping Nearly every time you make a purchase physical or digital theres an accompanying unique and nuanced tax compliance calculation
The logic behind calculating taxes the rules rates and boundaries is a global layered threedimensional mess of complexity with compliance dictated by governments and applied by every business every day
Avalara works with businesses of all sizes all over the world from corner stores to gigantic global retailers to calculate tax accurately and automatically at speeds measured in milliseconds
Thats a massive technical challenge in terms of scale reliability and complexity and we do it better than anyone Thats why were growing fast
Headquartered in Seattle Avalara has offices across the US and around the world in Belgium Brazil Canada India and the UK
Avalara is an Equal Opportunity Employer All qualified candidates will receive consideration for employment without regard to race color creed religion age gender national orientation disability sexual orientation or any other factor protected by law"
DevOps Engineer,"Who We Are
Informatica empowers the worlds most progressive companies to realize datadriven digital transformations that are changing the To do this we live by our We DATA values We Do Good Act As One Team Think Customer First and Aspire For The Future Together we are conquering the impossible with data and changing what was once unimaginable into whats now commonmaking lives richer businesses stronger and our world better
Unleash Your Potential
A career with Informatica gives you all the opportunities and benefits that can only come from working for the trusted industry leader By joining our team youll be able to solve reallife problems make a difference have a global impact and join a supportive group of globally diverse teammates We encourage you to be yourself grow with us and unleash your potential
Description
Informatica is currently looking for a Senior DevOps Engineer with experience in Elastic Stack Kubernetes to join our team in Bangalore India
Job Summary
Senior DevOps Engineer in Cloud Trust Team to support Centralized Elastic Stack for Observability and Security
As a Senior DevOps Engineer you will be responsible for supporting Centralized Elastic Stack for Informatica RD Engineers In the role of Senior DevOps Engineer you must be able to work and adapt in a fluid fastpaced environment Working as the Senior DevOps Engineer you must have strong technical communication collaboration and leadership skills
Technology Youll Use Only for R D Jobs
Elastic Stack ECK Kubernetes GitOps JavaGo Lang Python AWS Azure GCP Docker Kafka Kinesis SQS Grafana Prometheus JaegerZipkin AnsibleChef
What Youll Do
Build and Operate large scale ELK clusters deployed in multiple Cloud Providers
Driving initiatives to evolve our current platform to increase efficiency and keep it in line with current standards and best practices
Manage and Onboard users to Elastic APM Open Telemetry and Open Tracing
Rollout GitOps to manage many Elasticsearch Clusters to ensure zero downtime highly available during upgrades and maintenance activities
Perform incidentalert troubleshooting problem analysis and provide high quality solutions to technical issues
Oncall support in cases of issues on production environment
Work with geographically dispersed team
Key Essentials
Have experience with logging and telemetry services specifically ELK Jaeger Zipkin Grafana Prometheus
Have experience in either of Cloud Providers AWS Azure GCP
Able to code to a good standard with any programming language such as Python Go Ruby
Experience writing infrastructure as code using tools such as Terraform CloudFormation
A solid understanding of configuration management principles and tools such as Chef
Comfortable with supporting and operating high availability Cloud services and provide oncall support for Sev1 incidents on production and critical developmentQA cloud environments
Understanding of CICD principles Linux fundamentals networking concepts and IP protocols
You are selfmotivated with strong problem solving and troubleshooting skills
Experience in building and operating Kubernetes clusters
What Does Success Look Like
Enable Product teams with selfservice capabilities and ensure zero downtime adhering to defined SLAs for higher uptime of the system
Nice to Have
5 years of Systems administrations or enterprise software development or operations
3 years of experience in managing Cloud operation environments at scale in Production
3 years of experience in full implementation of building and managing Elasticsearch Logstash Clusters
2 years of experience working in realtime data streaming tools such as Kafka Kinesis etc
Experience in working with container runtime such as Docker Containerd CRIO
Experience in building dashboards in Kibana Grafana
Experience in instrumenting Distributed Tracing with Jaeger Zipkin or Elastic APM
Experience with Production level monitoring and alerting with tools like Prometheus Grafana
Experience with cloud automated deployment tools such as Chef Ansible Spinnaker and Puppet is a plus
Prior experience in performing or participating in compliance and security audits is a plus
Prior experience in defining configuring and implementing disaster recovery process
Ability to perform data related benchmarking performance analysis and tuning"
Flutter Developer,"As a Flutter Developer you will create multiplatform apps for iOS and Android using Googles Flutter development framework The primary focus will be on creating new experiences You will additionally work on innovative new app projects
Job Type Fulltime
Salary Up to 2500000 per month
Schedule
Morning shift
Experience
total work 2 years Preferred
Work Remotely
Yes"
Database Administrator,application dba position state street work environment dynamic fast paced position requires hand experience oracle sql plsql successful candidate must effective managing multiple projectstasks varying complexity capable meeting deadline candidate must proven analytical problem solving skill well strong communication skill must team player goal oriented great collaboration skill job duty review modify oracle exadata architecture includes various configuration feature hand experience rac component architecture including performance tuning work configuringperformance tuning troubleshooting oracle replication tool technology create review modify plsql procedure sql required skill bs equivalent degree computer science related field 4 year experience application dba hand experience plsql procedure sql skill hand experience oracle exadata database administration task sql tuning troubleshooting skill good knowledge big data data warehouse concept general requirement ability communicate effectively professional manner written orally team player positive attitude enthusiasm initiative selfmotivation ability multitask meet aggressive timeline good experience oracle 12c added advantage working huge database size 30 tb
Machine Learning,"Summary
The Gas Power and Energy Futures GPE team at IHS Markit is seeking an individual with deep technical skill sets to assist the data science lead in developing the capabilities of our data science team Prospects must have strong python and SQL experience familiarity with AWS cloud computing tools and a demonstrable academic andor applied knowledge of data science Individuals with some knowledge or experience working in electric power or gas markets in any country are preferred
Core Responsibilities
Assisting the data science lead with a wide variety of tasks to further the role of data science in producing actionable insights for researchers within GPE
Maintenance of existing data science platforms within GPE
Evaluating testing repairing and improving existing machine learning models
Building tools to dynamically evaluate model quality model drift data quality
QA and maintenance of all associated datasets and pipelines on diverse platforms including the IHS Markit Datalake
Quickly diagnose and respond to client questions about the product
Scoping client feature requests and the product roadmap
Development
Build new big data modeling tools to support internal research consulting activity and new or existing products
May include both optimization models and statistical or machine learning models
Expand existing products and analytics with new data streams analytical layers and interfaces
Exploratory Data Analytics
Maintain active knowledge of scope of GPE and broader ENR data collection activities
Continuously explore opportunities for new products from interactions between these datasets
Build novel or functional data interfaces and views for research teams to promote insights for clients
Conduct exploratory data analysis distributions cleanliness statistical tests on all large GPE datasets
Ancillary Responsibilities
Assist Researchers
Assist research team with transition and modernization of data infrastructure around existing internal analytical models
Onboard and support researchers migrating to cloud solutions and new technologies
Rebuild legacy research models to run on cloud infrastructure
Work with researchers to understand data volume and structuring challenges to bring more data into GPE and the AWS cloud platform
Build Capabilities
Contribute to the expansion of data capabilities within GPE
Work with the GPE PDD team to scope and maintain cloud computing resources data pipelines and cloud architecture to support data science enabled research
Continuing education in data science tools and methods
Required Knowledge and Skill sets
Applied or academic knowledge of statistical modeling stochastics machine learning and neural network models
MSPhD in Mathematics Computer Science Computational Engineering or related field
OR 5 years experience working directly in applied data science
Portfolio of projects or work in this field demonstrating strong aptitude in the technical skillsets below in either case
Some applied or academic knowledge of optimization modeling and simulation
At least one example of applied work in this field demonstrating technical aptitude
Advanced knowledge of Python 3
Git bash and embedded git interfaces
Pyspark numpy pandas ODBC matplotlib or similar
API interactions using html and json libraries
Optimization libraries
Advanced knowledge of SQL
Particularly TSQL and PostgreSQL or any ANSI SQL language
Functional experience with statistical models written in R Experience working in an AWS cloud environment
Particularly Sagemaker S3 IO Elastic Compute Terraform
Strong data visualization skills including experience with PowerBI Strong time series data skills including demonstrated experience collecting cleaning and transforming large volumes of data efficiently using dataframes and lazy evaluation engines Experience working with cloud analytics engines Spark and software libraries for large scale cloud computing Hadoop
Preferred Skills
Experience with or knowledge of the operation of electric power andor natural gas production storage and transportation systems
Experience with or knowledge of the structure of North American power and gas markets
Some experience with statistical or mathematical computing environments like Matlab Julia or Eviews
Experience working with Snowflake
Experience using Azure Dev Ops or working with agile software development tools
Exposure and aptitude with optimization software environments GAMS and solvers
Experience visualizing data with Rshiny d3js or other python based tools
Inclusion and diversity are critical to the success of IHS Markit and we actively encourage applications from people of all backgrounds We are committed to providing equal employment opportunity without regard to race color religion sex sexual orientation gender identity age national origin disability status as a protected veteran or any other protected category For more information on the many ways in which we enthusiastically support inclusion and diversity efforts for both candidates and employees please access our Inclusion Diversity Statement here
We are proud to provide reasonable accommodations to applicants with disabilities If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position please contact or call 1 212 849 0399 Determination on requests for reasonable accommodation are considered on a casebycase basis This contact information email and phone is intended for application assistance and accommodation requests only We are unable to accept resumes or provide information about application status through the phone number or email address above Resumes are only accepted through the online application process and only qualified candidates will receive consideration and followup
IHS Markit maintains a substancefree workplace employees may be asked to submit to a drug test where permitted by law In addition as a federal contractor in the United States the company participates in the EVerify Program to confirm eligibility to work
For information please click on the following links
IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency
Current Colleagues
If you are currently employed by IHS Markit please apply internally via the Workday internal careers site"
Machine Learning,"Location
Coimbatore
Job Type
Full Time
Company name
APPIN CLIENT
Job Posted
Dec 9 2020
2 years of experience Masters degree in computer science math statistics or a related discipline preferred
Freshers Data Science background
Responsibilities
Design endtoend machine learning system architectures for ML
Design endtoend Computer Vision system architectures for ML
Extensive data modeling preprocessing and data architecture skills
Build Data Pipelines Platform to operationalize Machine Learning ML models at scale
Perform statistical analysis and finetuning using test results
Extend existing ML libraries and frameworks
Requirements
Proven experience as a Machine Learning Engineer or similar role
Programming experience in Python R or Java
Background in machine learning frameworks such as TensorFlow or Keras or PyTorch and libraries such as scikitlearn
Knowledge of Hadoop or other distributed computing systems
Understanding of data structures data modeling and software architecture
Deep knowledge of maths probability statistics and algorithms"
Full Stack Developer,req id 42324 smart people smart idea smart choice mt offer rewarding career path willing work hard think hard commit solving complex critical challenge customer around world many fortune 500 company name likely familiar access latest tool technology develop industry leading software application fastpaced agile environment advanced custombuilt test automation system needed continually verify software working expected role analyze complex software system design innovative test suite automatically exercise validate working code discover dynamic culture continuous improvement extends people one offer numerous way expand knowledge advance career currently looking software developer role part team developing software automotive mechanical simulation mt rpc pro software allows customer bring automotive test track laboratory enabling simulate realworld durability event component fullscale vehicle vehicle drive every day significantly better vehicle past mt system rpc pro business thriving future exciting potential unlimited http wwwyoutubecomchannelucbzquha2vnzmsiwwavvgn3a responsibility daily team interaction required via scrum meeting strong initiative team communication skill use scrum methodology strongly believe teamwork fundamental requirement successful project execution develop highquality maintainable code using engineering best practice unit testing code review continuous integration ability work dynamic highpaced environment drive result selforganizing help meet team sprint goal experience participating online code review key accountability developer team maintain consistently healthy code base requirement b degree computer science software engineering related field 5 year software development experience microsoft desktop application stack development environment experience wpf c modelviewviewmodel mvvm net framework preferred experience visual studio team foundation server experience agile software development process preferred background engineering domain experience complex mechanical system mt system corporation equal opportunityaffirmative action employer qualified applicant receive consideration employment without regard race color ethnicity religion creed gender gender identification sexual orientation national origin physical mental disability age marital status veteran status
DevOps Engineer,"DevOps
Engineer
Bangalore
India
SNDK Big
Data Platforms Analytics GA
SanDisk
India DDC Pvt Ltd
JR0000059266
Western
Digital
We
deliver the possibilities of data YOU define whats possible
Job Description 
ESSENTIAL DUTIES AND RESPONSIBILITIES
Work in global support and
engineering team to operate our Global Hybrid Cloud Big Data Platform
Edge and Core environments
Respond and resolve system events
coming from global infrastructure
Write scripts to automate routine
operational tasks
Perform application deployment of
container applications to Edge Platform infrastructure using CICD
workflow tooling
Document common work tasks to be
added to shared knowledge base
Troubleshoot debug and upgrade
cloud platform application
Work closely with key users to
deploy applications and support processes in the Hybrid Cloud
infrastructure
Train new team members on big
data platform edge environments and transfer operational knowledge to new
members
Document and publish
requirements specifications operation processes etc
QUALIFICATIONS
REQUIRED
Bachelors Degree in computer
science Information TechnologyComputer Information Systems or relevant
working experience in IT field
7 years of overall professional
working experience with 23 years experience in Linux systems
administration
2 years experience in AWS
Scripting skills Bash andor
Perl
Familiar with TCPIP
Experience writing automation in
Ansible Terraform andor Cloud Formation
Experience with Docker or
Kubernetes
Experience with CICD tooling
such as Jenkins GIT Artifactory Spinnaker
Strong troubleshooting skills
with an appetite to learn new things
Excellent communication
facilitation and interpersonal relations skills
Selfstarter and must be able to
execute job tasks with minimal supervision
PREFERRED
Certification in Kubernetes
Certification in one of the
following Cloud Providers AWS GCP Azure
Experience with
monitoringalerting packages such as Prometheus Grafana
Software development skills
Python Java Go Nodejs React
Familiar with big data data
analytics machine learning theories
ABOUT
WESTERN DIGITAL
The
future Its on you You Western Digital
Weve
been storing the worlds data for more than 50 years Once it was the most
important thing we could do for data Now were helping the world capture
preserve access and transform data in a way only we can
The
most gamechanging companies consumers professionals and governments come to
us for the technologies and solutions they need to capture preserve access
and transform their data
But
we cant do it alone Todays exceptional data challenges require your
exceptional skills Its You Us Together were the next big thing in
data
Western
Digital datacentric solutions are found under the GTechnology HGST
SanDisk Upthere and WD brands
DIIT58266"
